item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G2_车型1_029_0058,G2,standard,35,0,75,35,50,25,8,3,WLH,车型1_029,G2#0153,G2_车型1_029_0057,8.0
G2_车型1_029_0059,G2,standard,35,0,100,35,50,25,8,3,WLH,车型1_029,G2#0468,G2_车型1_029_0058,8.0
G2_车型1_029_0060,G2,standard,35,0,125,35,50,25,8,3,WLH,车型1_029,G2#0752,G2_车型1_029_0059,8.0
G2_车型1_029_0061,G2,standard,35,0,150,35,50,25,8,3,WLH,车型1_029,G2#0486,G2_车型1_029_0060,8.0
G2_车型1_029_0062,G2,standard,35,0,175,35,50,25,8,3,WLH,车型1_029,G2#0342,G2_车型1_029_0061,0.0
G2_车型1_029_0063,G2,standard,70,0,25,35,50,25,8,3,WLH,车型1_029,G2#0861,G2_车型1_029_0009,8.0
G2_车型1_029_0064,G2,standard,70,0,50,35,50,25,8,3,WLH,车型1_029,G2#0040,G2_车型1_029_0063,8.0
G2_车型1_029_0065,G2,standard,70,0,75,35,50,25,8,3,WLH,车型1_029,G2#0628,G2_车型1_029_0064,8.0
G2_车型1_029_0066,G2,standard,70,0,100,35,50,25,8,3,WLH,车型1_029,G2#0042,G2_车型1_029_0065,8.0
G2_车型1_029_0067,G2,standard,70,0,125,35,50,25,8,3,WLH,车型1_029,G2#0513,G2_车型1_029_0066,8.0
G2_车型1_029_0068,G2,standard,70,0,150,35,50,25,8,3,WLH,车型1_029,G2#0412,G2_车型1_029_0067,8.0
G2_车型1_029_0069,G2,standard,70,0,175,35,50,25,8,3,WLH,车型1_029,G2#0522,G2_车型1_029_0068,0.0
G2_车型1_029_0070,G2,standard,105,0,25,35,50,25,8,3,WLH,车型1_029,G2#0204,G2_车型1_029_0013,8.0
G2_车型1_029_0071,G2,standard,105,0,50,35,50,25,8,3,WLH,车型1_029,G2#0690,G2_车型1_029_0070,8.0
G2_车型1_029_0072,G2,standard,105,0,75,35,50,25,8,3,WLH,车型1_029,G2#0629,G2_车型1_029_0071,8.0
G2_车型1_029_0073,G2,standard,105,0,100,35,50,25,8,3,WLH,车型1_029,G2#0572,G2_车型1_029_0072,8.0
G2_车型1_029_0074,G2,standard,105,0,125,35,50,25,8,3,WLH,车型1_029,G2#0945,G2_车型1_029_0073,8.0
G2_车型1_029_0075,G2,standard,105,0,150,35,50,25,8,3,WLH,车型1_029,G2#0383,G2_车型1_029_0074,8.0
G2_车型1_029_0076,G2,standard,105,0,175,35,50,25,8,3,WLH,车型1_029,G2#0404,G2_车型1_029_0075,0.0
G2_车型1_029_0077,G2,standard,140,0,25,35,50,25,8,3,WLH,车型1_029,G2#0958,G2_车型1_029_0017,8.0
G2_车型1_029_0078,G2,standard,140,0,50,35,50,25,8,3,WLH,车型1_029,G2#0771,G2_车型1_029_0077,8.0
G2_车型1_029_0079,G2,standard,140,0,75,35,50,25,8,3,WLH,车型1_029,G2#0122,G2_车型1_029_0078,8.0
G2_车型1_029_0080,G2,standard,140,0,100,35,50,25,8,3,WLH,车型1_029,G2#0287,G2_车型1_029_0079,8.0
G2_车型1_029_0081,G2,standard,140,0,125,35,50,25,8,3,WLH,车型1_029,G2#0954,G2_车型1_029_0080,8.0
G2_车型1_029_0082,G2,standard,140,0,150,35,50,25,8,3,WLH,车型1_029,G2#0462,G2_车型1_029_0081,8.0
G2_车型1_029_0083,G2,standard,140,0,175,35,50,25,8,3,WLH,车型1_029,G2#0517,G2_车型1_029_0082,0.0
G2_车型1_029_0084,G2,standard,175,0,25,35,50,25,8,3,WLH,车型1_029,G2#0946,G2_车型1_029_0021,8.0
G2_车型1_029_0085,G2,standard,175,0,50,35,50,25,8,3,WLH,车型1_029,G2#0777,G2_车型1_029_0084,8.0
G2_车型1_029_0086,G2,standard,175,0,75,35,50,25,8,3,WLH,车型1_029,G2#0296,G2_车型1_029_0085,8.0
G2_车型1_029_0087,G2,standard,175,0,100,35,50,25,8,3,WLH,车型1_029,G2#0567,G2_车型1_029_0086,8.0
G2_车型1_029_0088,G2,standard,175,0,125,35,50,25,8,3,WLH,车型1_029,G2#0372,G2_车型1_029_0087,8.0
G2_车型1_029_0089,G2,standard,175,0,150,35,50,25,8,3,WLH,车型1_029,G2#0200,G2_车型1_029_0088,8.0
G2_车型1_029_0090,G2,standard,175,0,175,35,50,25,8,3,WLH,车型1_029,G2#0682,G2_车型1_029_0089,0.0
G2_车型1_029_0091,G2,standard,210,0,25,50,35,25,8,1,LWH,车型1_029,G2#0584,G2_车型1_029_0025,8.0
G2_车型1_029_0092,G2,standard,210,0,50,50,35,25,8,1,LWH,车型1_029,G2#0053,G2_车型1_029_0091,8.0
G2_车型1_029_0093,G2,standard,210,0,75,50,35,25,8,1,LWH,车型1_029,G2#0411,G2_车型1_029_0092,8.0
G2_车型1_029_0094,G2,standard,210,0,100,50,35,25,8,1,LWH,车型1_029,G2#0723,G2_车型1_029_0093,8.0
G2_车型1_029_0095,G2,standard,210,0,125,50,35,25,8,1,LWH,车型1_029,G2#0668,G2_车型1_029_0094,8.0
G2_车型1_029_0096,G2,standard,210,0,150,50,35,25,8,1,LWH,车型1_029,G2#0413,G2_车型1_029_0095,8.0
G2_车型1_029_0097,G2,standard,210,0,175,50,35,25,8,1,LWH,车型1_029,G2#0375,G2_车型1_029_0096,0.0
G2_车型1_029_0098,G2,standard,260,0,25,50,35,25,8,1,LWH,车型1_029,G2#0271,G2_车型1_029_0031,8.0
G2_车型1_029_0099,G2,standard,260,0,50,50,35,25,8,1,LWH,车型1_029,G2#0138,G2_车型1_029_0098,8.0
G2_车型1_029_0100,G2,standard,260,0,75,50,35,25,8,1,LWH,车型1_029,G2#0442,G2_车型1_029_0099,8.0
G2_车型1_029_0101,G2,standard,260,0,100,50,35,25,8,1,LWH,车型1_029,G2#0111,G2_车型1_029_0100,8.0
G2_车型1_029_0102,G2,standard,260,0,125,50,35,25,8,1,LWH,车型1_029,G2#0009,G2_车型1_029_0101,8.0
G2_车型1_029_0103,G2,standard,260,0,150,50,35,25,8,1,LWH,车型1_029,G2#0550,G2_车型1_029_0102,8.0
G2_车型1_029_0104,G2,standard,260,0,175,50,35,25,8,1,LWH,车型1_029,G2#0837,G2_车型1_029_0103,0.0
G2_车型1_029_0105,G2,standard,310,0,25,50,35,25,8,1,LWH,车型1_029,G2#0482,G2_车型1_029_0037,8.0
G2_车型1_029_0106,G2,standard,310,0,50,50,35,25,8,1,LWH,车型1_029,G2#0612,G2_车型1_029_0105,8.0
G2_车型1_029_0107,G2,standard,310,0,75,50,35,25,8,1,LWH,车型1_029,G2#0507,G2_车型1_029_0106,8.0
G2_车型1_029_0108,G2,standard,310,0,100,50,35,25,8,1,LWH,车型1_029,G2#0289,G2_车型1_029_0107,8.0
G2_车型1_029_0109,G2,standard,310,0,125,50,35,25,8,1,LWH,车型1_029,G2#0671,G2_车型1_029_0108,8.0
G2_车型1_029_0110,G2,standard,310,0,150,50,35,25,8,1,LWH,车型1_029,G2#0050,G2_车型1_029_0109,8.0
G2_车型1_029_0111,G2,standard,310,0,175,50,35,25,8,1,LWH,车型1_029,G2#0906,G2_车型1_029_0110,0.0
G2_车型1_029_0112,G2,standard,360,0,25,50,35,25,8,1,LWH,车型1_029,G2#0598,G2_车型1_029_0043,8.0
G2_车型1_029_0113,G2,standard,360,0,50,50,35,25,8,1,LWH,车型1_029,G2#0221,G2_车型1_029_0112,8.0
G2_车型1_029_0114,G2,standard,360,0,75,50,35,25,8,1,LWH,车型1_029,G2#0247,G2_车型1_029_0113,8.0
G2_车型1_029_0115,G2,standard,360,0,100,50,35,25,8,1,LWH,车型1_029,G2#0986,G2_车型1_029_0114,8.0
G2_车型1_029_0116,G2,standard,360,0,125,50,35,25,8,1,LWH,车型1_029,G2#0518,G2_车型1_029_0115,8.0
G2_车型1_029_0117,G2,standard,360,0,150,50,35,25,8,1,LWH,车型1_029,G2#0403,G2_车型1_029_0116,8.0
G2_车型1_029_0118,G2,standard,360,0,175,50,35,25,8,1,LWH,车型1_029,G2#0093,G2_车型1_029_0117,0.0
G2_车型1_029_0119,G2,standard,210,35,25,50,35,25,8,1,LWH,车型1_029,G2#0024,G2_车型1_029_0026,8.0
G2_车型1_029_0120,G2,standard,210,35,50,50,35,25,8,1,LWH,车型1_029,G2#0712,G2_车型1_029_0119,8.0
G2_车型1_029_0121,G2,standard,210,35,75,50,35,25,8,1,LWH,车型1_029,G2#0316,G2_车型1_029_0120,8.0
G2_车型1_029_0122,G2,standard,210,35,100,50,35,25,8,1,LWH,车型1_029,G2#0659,G2_车型1_029_0121,8.0
G2_车型1_029_0123,G2,standard,210,35,125,50,35,25,8,1,LWH,车型1_029,G2#0796,G2_车型1_029_0122,8.0
G2_车型1_029_0124,G2,standard,210,35,150,50,35,25,8,1,LWH,车型1_029,G2#0683,G2_车型1_029_0123,8.0
G2_车型1_029_0125,G2,standard,210,35,175,50,35,25,8,1,LWH,车型1_029,G2#0511,G2_车型1_029_0124,0.0
G2_车型1_029_0126,G2,standard,260,35,25,50,35,25,8,1,LWH,车型1_029,G2#0665,G2_车型1_029_0032,8.0
G2_车型1_029_0127,G2,standard,260,35,50,50,35,25,8,1,LWH,车型1_029,G2#0195,G2_车型1_029_0126,8.0
G2_车型1_029_0128,G2,standard,260,35,75,50,35,25,8,1,LWH,车型1_029,G2#0689,G2_车型1_029_0127,8.0
G2_车型1_029_0129,G2,standard,260,35,100,50,35,25,8,1,LWH,车型1_029,G2#0592,G2_车型1_029_0128,8.0
G2_车型1_029_0130,G2,standard,260,35,125,50,35,25,8,1,LWH,车型1_029,G2#0922,G2_车型1_029_0129,8.0
G2_车型1_029_0131,G2,standard,260,35,150,50,35,25,8,1,LWH,车型1_029,G2#0890,G2_车型1_029_0130,8.0
G2_车型1_029_0132,G2,standard,260,35,175,50,35,25,8,1,LWH,车型1_029,G2#0255,G2_车型1_029_0131,0.0
G2_车型1_029_0133,G2,standard,310,35,25,50,35,25,8,1,LWH,车型1_029,G2#0429,G2_车型1_029_0038,8.0
G2_车型1_029_0134,G2,standard,310,35,50,50,35,25,8,1,LWH,车型1_029,G2#0631,G2_车型1_029_0133,8.0
G2_车型1_029_0135,G2,standard,310,35,75,50,35,25,8,1,LWH,车型1_029,G2#0394,G2_车型1_029_0134,8.0
G2_车型1_029_0136,G2,standard,310,35,100,50,35,25,8,1,LWH,车型1_029,G2#0939,G2_车型1_029_0135,8.0
G2_车型1_029_0137,G2,standard,310,35,125,50,35,25,8,1,LWH,车型1_029,G2#0052,G2_车型1_029_0136,8.0
G2_车型1_029_0138,G2,standard,310,35,150,50,35,25,8,1,LWH,车型1_029,G2#0100,G2_车型1_029_0137,8.0
G2_车型1_029_0139,G2,standard,310,35,175,50,35,25,8,1,LWH,车型1_029,G2#0145,G2_车型1_029_0138,0.0
G2_车型1_029_0140,G2,standard,360,35,25,50,35,25,8,1,LWH,车型1_029,G2#0254,G2_车型1_029_0044,8.0
G2_车型1_029_0141,G2,standard,360,35,50,50,35,25,8,1,LWH,车型1_029,G2#0776,G2_车型1_029_0140,8.0
G2_车型1_029_0142,G2,standard,360,35,75,50,35,25,8,1,LWH,车型1_029,G2#0937,G2_车型1_029_0141,8.0
G2_车型1_029_0143,G2,standard,360,35,100,50,35,25,8,1,LWH,车型1_029,G2#0833,G2_车型1_029_0142,8.0
G2_车型1_029_0144,G2,standard,360,35,125,50,35,25,8,1,LWH,车型1_029,G2#0248,G2_车型1_029_0143,8.0
G2_车型1_029_0145,G2,standard,360,35,150,50,35,25,8,1,LWH,车型1_029,G2#0775,G2_车型1_029_0144,8.0
G2_车型1_029_0146,G2,standard,360,35,175,50,35,25,8,1,LWH,车型1_029,G2#0898,G2_车型1_029_0145,0.0
G2_车型1_029_0147,G2,standard,0,50,25,35,50,25,8,3,WLH,车型1_029,G2#0109,G2_车型1_029_0002,8.0
G2_车型1_029_0148,G2,standard,0,50,50,35,50,25,8,3,WLH,车型1_029,G2#0846,G2_车型1_029_0147,8.0
G2_车型1_029_0149,G2,standard,0,50,75,35,50,25,8,3,WLH,车型1_029,G2#0974,G2_车型1_029_0148,8.0
G2_车型1_029_0150,G2,standard,0,50,100,35,50,25,8,3,WLH,车型1_029,G2#0867,G2_车型1_029_0149,8.0
G2_车型1_029_0151,G2,standard,0,50,125,35,50,25,8,3,WLH,车型1_029,G2#0134,G2_车型1_029_0150,8.0
G2_车型1_029_0152,G2,standard,0,50,150,35,50,25,8,3,WLH,车型1_029,G2#0409,G2_车型1_029_0151,8.0
G2_车型1_029_0153,G2,standard,0,50,175,35,50,25,8,3,WLH,车型1_029,G2#0354,G2_车型1_029_0152,0.0
G2_车型1_029_0154,G2,standard,35,50,25,35,50,25,8,3,WLH,车型1_029,G2#0327,G2_车型1_029_0006,8.0
G2_车型1_029_0155,G2,standard,35,50,50,35,50,25,8,3,WLH,车型1_029,G2#0321,G2_车型1_029_0154,8.0
G2_车型1_029_0156,G2,standard,35,50,75,35,50,25,8,3,WLH,车型1_029,G2#0148,G2_车型1_029_0155,8.0
G2_车型1_029_0157,G2,standard,35,50,100,35,50,25,8,3,WLH,车型1_029,G2#0622,G2_车型1_029_0156,8.0
G2_车型1_029_0158,G2,standard,35,50,125,35,50,25,8,3,WLH,车型1_029,G2#0349,G2_车型1_029_0157,8.0
G2_车型1_029_0159,G2,standard,35,50,150,35,50,25,8,3,WLH,车型1_029,G2#0209,G2_车型1_029_0158,8.0
G2_车型1_029_0160,G2,standard,35,50,175,35,50,25,8,3,WLH,车型1_029,G2#0997,G2_车型1_029_0159,0.0
G2_车型1_029_0161,G2,standard,70,50,25,35,50,25,8,3,WLH,车型1_029,G2#0496,G2_车型1_029_0010,8.0
G2_车型1_029_0162,G2,standard,70,50,50,35,50,25,8,3,WLH,车型1_029,G2#0948,G2_车型1_029_0161,8.0
G2_车型1_029_0163,G2,standard,70,50,75,35,50,25,8,3,WLH,车型1_029,G2#0426,G2_车型1_029_0162,8.0
G2_车型1_029_0164,G2,standard,70,50,100,35,50,25,8,3,WLH,车型1_029,G2#0815,G2_车型1_029_0163,8.0
G2_车型1_029_0165,G2,standard,70,50,125,35,50,25,8,3,WLH,车型1_029,G2#0062,G2_车型1_029_0164,8.0
G2_车型1_029_0166,G2,standard,70,50,150,35,50,25,8,3,WLH,车型1_029,G2#0075,G2_车型1_029_0165,8.0
G2_车型1_029_0167,G2,standard,70,50,175,35,50,25,8,3,WLH,车型1_029,G2#0465,G2_车型1_029_0166,0.0
G2_车型1_029_0168,G2,standard,105,50,25,35,50,25,8,3,WLH,车型1_029,G2#0305,G2_车型1_029_0014,8.0
G2_车型1_029_0169,G2,standard,105,50,50,35,50,25,8,3,WLH,车型1_029,G2#0896,G2_车型1_029_0168,8.0
G2_车型1_029_0170,G2,standard,105,50,75,35,50,25,8,3,WLH,车型1_029,G2#0998,G2_车型1_029_0169,8.0
G2_车型1_029_0171,G2,standard,105,50,100,35,50,25,8,3,WLH,车型1_029,G2#0251,G2_车型1_029_0170,8.0
G2_车型1_029_0172,G2,standard,105,50,125,35,50,25,8,3,WLH,车型1_029,G2#0495,G2_车型1_029_0171,8.0
G2_车型1_029_0173,G2,standard,105,50,150,35,50,25,8,3,WLH,车型1_029,G2#0310,G2_车型1_029_0172,8.0
G2_车型1_029_0174,G2,standard,105,50,175,35,50,25,8,3,WLH,车型1_029,G2#0778,G2_车型1_029_0173,0.0
G2_车型1_029_0175,G2,standard,140,50,25,35,50,25,8,3,WLH,车型1_029,G2#0297,G2_车型1_029_0018,8.0
G2_车型1_029_0176,G2,standard,140,50,50,35,50,25,8,3,WLH,车型1_029,G2#0927,G2_车型1_029_0175,8.0
G2_车型1_029_0177,G2,standard,140,50,75,35,50,25,8,3,WLH,车型1_029,G2#0643,G2_车型1_029_0176,8.0
G2_车型1_029_0178,G2,standard,140,50,100,35,50,25,8,3,WLH,车型1_029,G2#0941,G2_车型1_029_0177,8.0
G2_车型1_029_0179,G2,standard,140,50,125,35,50,25,8,3,WLH,车型1_029,G2#0889,G2_车型1_029_0178,8.0
G2_车型1_029_0180,G2,standard,140,50,150,35,50,25,8,3,WLH,车型1_029,G2#0902,G2_车型1_029_0179,8.0
G2_车型1_029_0181,G2,standard,140,50,175,35,50,25,8,3,WLH,车型1_029,G2#0633,G2_车型1_029_0180,0.0
G2_车型1_029_0182,G2,standard,175,50,25,35,50,25,8,3,WLH,车型1_029,G2#0427,G2_车型1_029_0022,8.0
G2_车型1_029_0183,G2,standard,175,50,50,35,50,25,8,3,WLH,车型1_029,G2#0586,G2_车型1_029_0182,8.0
G2_车型1_029_0184,G2,standard,175,50,75,35,50,25,8,3,WLH,车型1_029,G2#0216,G2_车型1_029_0183,8.0
G2_车型1_029_0185,G2,standard,175,50,100,35,50,25,8,3,WLH,车型1_029,G2#0667,G2_车型1_029_0184,8.0
G2_车型1_029_0186,G2,standard,175,50,125,35,50,25,8,3,WLH,车型1_029,G2#0272,G2_车型1_029_0185,8.0
G2_车型1_029_0187,G2,standard,175,50,150,35,50,25,8,3,WLH,车型1_029,G2#0591,G2_车型1_029_0186,8.0
G2_车型1_029_0188,G2,standard,175,50,175,35,50,25,8,3,WLH,车型1_029,G2#0787,G2_车型1_029_0187,0.0
G2_车型1_029_0189,G2,standard,210,70,25,50,35,25,8,1,LWH,车型1_029,G2#0047,G2_车型1_029_0027,8.0
G2_车型1_029_0190,G2,standard,210,70,50,50,35,25,8,1,LWH,车型1_029,G2#0084,G2_车型1_029_0189,8.0
G2_车型1_029_0191,G2,standard,210,70,75,50,35,25,8,1,LWH,车型1_029,G2#0030,G2_车型1_029_0190,8.0
G2_车型1_029_0192,G2,standard,210,70,100,50,35,25,8,1,LWH,车型1_029,G2#0978,G2_车型1_029_0191,8.0
G2_车型1_029_0193,G2,standard,210,70,125,50,35,25,8,1,LWH,车型1_029,G2#0578,G2_车型1_029_0192,8.0
G2_车型1_029_0194,G2,standard,210,70,150,50,35,25,8,1,LWH,车型1_029,G2#0346,G2_车型1_029_0193,8.0
G2_车型1_029_0195,G2,standard,210,70,175,50,35,25,8,1,LWH,车型1_029,G2#0871,G2_车型1_029_0194,0.0
G2_车型1_029_0196,G2,standard,260,70,25,50,35,25,8,1,LWH,车型1_029,G2#0640,G2_车型1_029_0033,8.0
G2_车型1_029_0197,G2,standard,260,70,50,50,35,25,8,1,LWH,车型1_029,G2#0675,G2_车型1_029_0196,8.0
G2_车型1_029_0198,G2,standard,260,70,75,50,35,25,8,1,LWH,车型1_029,G2#0176,G2_车型1_029_0197,8.0
G2_车型1_029_0199,G2,standard,260,70,100,50,35,25,8,1,LWH,车型1_029,G2#0959,G2_车型1_029_0198,8.0
G2_车型1_029_0200,G2,standard,260,70,125,50,35,25,8,1,LWH,车型1_029,G2#0595,G2_车型1_029_0199,8.0
G2_车型1_029_0201,G2,standard,260,70,150,50,35,25,8,1,LWH,车型1_029,G2#0607,G2_车型1_029_0200,8.0
G2_车型1_029_0202,G2,standard,260,70,175,50,35,25,8,1,LWH,车型1_029,G2#0173,G2_车型1_029_0201,0.0
G2_车型1_029_0203,G2,standard,310,70,25,50,35,25,8,1,LWH,车型1_029,G2#0657,G2_车型1_029_0039,8.0
G2_车型1_029_0204,G2,standard,310,70,50,50,35,25,8,1,LWH,车型1_029,G2#0764,G2_车型1_029_0203,8.0
G2_车型1_029_0205,G2,standard,310,70,75,50,35,25,8,1,LWH,车型1_029,G2#0096,G2_车型1_029_0204,8.0
G2_车型1_029_0206,G2,standard,310,70,100,50,35,25,8,1,LWH,车型1_029,G2#0547,G2_车型1_029_0205,8.0
G2_车型1_029_0207,G2,standard,310,70,125,50,35,25,8,1,LWH,车型1_029,G2#0905,G2_车型1_029_0206,8.0
G2_车型1_029_0208,G2,standard,310,70,150,50,35,25,8,1,LWH,车型1_029,G2#0311,G2_车型1_029_0207,8.0
G2_车型1_029_0209,G2,standard,310,70,175,50,35,25,8,1,LWH,车型1_029,G2#0641,G2_车型1_029_0208,0.0
G2_车型1_029_0210,G2,standard,360,70,25,50,35,25,8,1,LWH,车型1_029,G2#0780,G2_车型1_029_0045,8.0
G2_车型1_029_0211,G2,standard,360,70,50,50,35,25,8,1,LWH,车型1_029,G2#0903,G2_车型1_029_0210,8.0
G2_车型1_029_0212,G2,standard,360,70,75,50,35,25,8,1,LWH,车型1_029,G2#0770,G2_车型1_029_0211,8.0
G2_车型1_029_0213,G2,standard,360,70,100,50,35,25,8,1,LWH,车型1_029,G2#0651,G2_车型1_029_0212,8.0
G2_车型1_029_0214,G2,standard,360,70,125,50,35,25,8,1,LWH,车型1_029,G2#0202,G2_车型1_029_0213,8.0
G2_车型1_029_0215,G2,standard,360,70,150,50,35,25,8,1,LWH,车型1_029,G2#0257,G2_车型1_029_0214,8.0
G2_车型1_029_0216,G2,standard,360,70,175,50,35,25,8,1,LWH,车型1_029,G2#0932,G2_车型1_029_0215,0.0
G2_车型1_029_0217,G2,standard,0,100,25,35,50,25,8,3,WLH,车型1_029,G2#0291,G2_车型1_029_0003,8.0
G2_车型1_029_0218,G2,standard,0,100,50,35,50,25,8,3,WLH,车型1_029,G2#0938,G2_车型1_029_0217,8.0
