item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G1_车型1_026_0050,G1,standard,360,120,0,60,40,30,12,1,LWH,车型1_026,G1#0596,,12.0
G1_车型1_026_0051,G1,standard,360,160,0,60,40,30,12,1,LWH,车型1_026,G1#0370,,12.0
G1_车型1_026_0052,G1,standard,0,0,30,40,60,30,12,3,WLH,车型1_026,G1#0469,G1_车型1_026_0001,12.0
G1_车型1_026_0053,G1,standard,0,0,60,40,60,30,12,3,WLH,车型1_026,G1#0800,G1_车型1_026_0052,12.0
G1_车型1_026_0054,G1,standard,0,0,90,40,60,30,12,3,WLH,车型1_026,G1#0217,G1_车型1_026_0053,12.0
G1_车型1_026_0055,G1,standard,0,0,120,40,60,30,12,3,WLH,车型1_026,G1#0385,G1_车型1_026_0054,12.0
G1_车型1_026_0056,G1,standard,0,0,150,40,60,30,12,3,WLH,车型1_026,G1#0482,G1_车型1_026_0055,12.0
G1_车型1_026_0057,G1,standard,0,0,180,40,60,30,12,3,WLH,车型1_026,G1#0341,G1_车型1_026_0056,0.0
G1_车型1_026_0058,G1,standard,40,0,30,40,60,30,12,3,WLH,车型1_026,G1#0448,G1_车型1_026_0007,12.0
G1_车型1_026_0059,G1,standard,40,0,60,40,60,30,12,3,WLH,车型1_026,G1#0182,G1_车型1_026_0058,12.0
G1_车型1_026_0060,G1,standard,40,0,90,40,60,30,12,3,WLH,车型1_026,G1#0595,G1_车型1_026_0059,12.0
G1_车型1_026_0061,G1,standard,40,0,120,40,60,30,12,3,WLH,车型1_026,G1#0634,G1_车型1_026_0060,12.0
G1_车型1_026_0062,G1,standard,40,0,150,40,60,30,12,3,WLH,车型1_026,G1#0344,G1_车型1_026_0061,12.0
G1_车型1_026_0063,G1,standard,40,0,180,40,60,30,12,3,WLH,车型1_026,G1#0682,G1_车型1_026_0062,0.0
G1_车型1_026_0064,G1,standard,80,0,30,40,60,30,12,3,WLH,车型1_026,G1#0496,G1_车型1_026_0013,12.0
G1_车型1_026_0065,G1,standard,80,0,60,40,60,30,12,3,WLH,车型1_026,G1#0288,G1_车型1_026_0064,12.0
G1_车型1_026_0066,G1,standard,80,0,90,40,60,30,12,3,WLH,车型1_026,G1#0490,G1_车型1_026_0065,12.0
G1_车型1_026_0067,G1,standard,80,0,120,40,60,30,12,3,WLH,车型1_026,G1#0786,G1_车型1_026_0066,12.0
G1_车型1_026_0068,G1,standard,80,0,150,40,60,30,12,3,WLH,车型1_026,G1#0031,G1_车型1_026_0067,12.0
G1_车型1_026_0069,G1,standard,80,0,180,40,60,30,12,3,WLH,车型1_026,G1#0285,G1_车型1_026_0068,0.0
G1_车型1_026_0070,G1,standard,120,0,30,40,60,30,12,3,WLH,车型1_026,G1#0067,G1_车型1_026_0019,12.0
G1_车型1_026_0071,G1,standard,120,0,60,40,60,30,12,3,WLH,车型1_026,G1#0416,G1_车型1_026_0070,12.0
G1_车型1_026_0072,G1,standard,120,0,90,40,60,30,12,3,WLH,车型1_026,G1#0191,G1_车型1_026_0071,12.0
G1_车型1_026_0073,G1,standard,120,0,120,40,60,30,12,3,WLH,车型1_026,G1#0379,G1_车型1_026_0072,12.0
G1_车型1_026_0074,G1,standard,120,0,150,40,60,30,12,3,WLH,车型1_026,G1#0382,G1_车型1_026_0073,12.0
G1_车型1_026_0075,G1,standard,120,0,180,40,60,30,12,3,WLH,车型1_026,G1#0050,G1_车型1_026_0074,0.0
G1_车型1_026_0076,G1,standard,160,0,30,40,60,30,12,3,WLH,车型1_026,G1#0591,G1_车型1_026_0025,12.0
G1_车型1_026_0077,G1,standard,160,0,60,40,60,30,12,3,WLH,车型1_026,G1#0789,G1_车型1_026_0076,12.0
G1_车型1_026_0078,G1,standard,160,0,90,40,60,30,12,3,WLH,车型1_026,G1#0044,G1_车型1_026_0077,12.0
G1_车型1_026_0079,G1,standard,160,0,120,40,60,30,12,3,WLH,车型1_026,G1#0521,G1_车型1_026_0078,12.0
G1_车型1_026_0080,G1,standard,160,0,150,40,60,30,12,3,WLH,车型1_026,G1#0641,G1_车型1_026_0079,12.0
G1_车型1_026_0081,G1,standard,160,0,180,40,60,30,12,3,WLH,车型1_026,G1#0069,G1_车型1_026_0080,0.0
G1_车型1_026_0082,G1,standard,200,0,30,40,60,30,12,3,WLH,车型1_026,G1#0486,G1_车型1_026_0031,12.0
G1_车型1_026_0083,G1,standard,200,0,60,40,60,30,12,3,WLH,车型1_026,G1#0157,G1_车型1_026_0082,12.0
G1_车型1_026_0084,G1,standard,200,0,90,40,60,30,12,3,WLH,车型1_026,G1#0784,G1_车型1_026_0083,12.0
G1_车型1_026_0085,G1,standard,200,0,120,40,60,30,12,3,WLH,车型1_026,G1#0759,G1_车型1_026_0084,12.0
G1_车型1_026_0086,G1,standard,200,0,150,40,60,30,12,3,WLH,车型1_026,G1#0519,G1_车型1_026_0085,12.0
G1_车型1_026_0087,G1,standard,200,0,180,40,60,30,12,3,WLH,车型1_026,G1#0438,G1_车型1_026_0086,0.0
G1_车型1_026_0088,G1,standard,240,0,30,60,40,30,12,1,LWH,车型1_026,G1#0321,G1_车型1_026_0037,12.0
G1_车型1_026_0089,G1,standard,240,0,60,60,40,30,12,1,LWH,车型1_026,G1#0098,G1_车型1_026_0088,12.0
G1_车型1_026_0090,G1,standard,240,0,90,60,40,30,12,1,LWH,车型1_026,G1#0691,G1_车型1_026_0089,12.0
G1_车型1_026_0091,G1,standard,240,0,120,60,40,30,12,1,LWH,车型1_026,G1#0409,G1_车型1_026_0090,12.0
G1_车型1_026_0092,G1,standard,240,0,150,60,40,30,12,1,LWH,车型1_026,G1#0555,G1_车型1_026_0091,12.0
G1_车型1_026_0093,G1,standard,240,0,180,60,40,30,12,1,LWH,车型1_026,G1#0348,G1_车型1_026_0092,0.0
G1_车型1_026_0094,G1,standard,300,0,30,60,40,30,12,1,LWH,车型1_026,G1#0424,G1_车型1_026_0042,12.0
G1_车型1_026_0095,G1,standard,300,0,60,60,40,30,12,1,LWH,车型1_026,G1#0234,G1_车型1_026_0094,12.0
G1_车型1_026_0096,G1,standard,300,0,90,60,40,30,12,1,LWH,车型1_026,G1#0559,G1_车型1_026_0095,12.0
G1_车型1_026_0097,G1,standard,300,0,120,60,40,30,12,1,LWH,车型1_026,G1#0532,G1_车型1_026_0096,12.0
G1_车型1_026_0098,G1,standard,300,0,150,60,40,30,12,1,LWH,车型1_026,G1#0221,G1_车型1_026_0097,12.0
G1_车型1_026_0099,G1,standard,300,0,180,60,40,30,12,1,LWH,车型1_026,G1#0677,G1_车型1_026_0098,0.0
G1_车型1_026_0100,G1,standard,360,0,30,60,40,30,12,1,LWH,车型1_026,G1#0613,G1_车型1_026_0047,12.0
G1_车型1_026_0101,G1,standard,360,0,60,60,40,30,12,1,LWH,车型1_026,G1#0441,G1_车型1_026_0100,12.0
G1_车型1_026_0102,G1,standard,360,0,90,60,40,30,12,1,LWH,车型1_026,G1#0518,G1_车型1_026_0101,12.0
G1_车型1_026_0103,G1,standard,360,0,120,60,40,30,12,1,LWH,车型1_026,G1#0631,G1_车型1_026_0102,12.0
G1_车型1_026_0104,G1,standard,360,0,150,60,40,30,12,1,LWH,车型1_026,G1#0302,G1_车型1_026_0103,12.0
G1_车型1_026_0105,G1,standard,360,0,180,60,40,30,12,1,LWH,车型1_026,G1#0659,G1_车型1_026_0104,0.0
G1_车型1_026_0106,G1,standard,240,40,30,60,40,30,12,1,LWH,车型1_026,G1#0788,G1_车型1_026_0038,12.0
G1_车型1_026_0107,G1,standard,240,40,60,60,40,30,12,1,LWH,车型1_026,G1#0725,G1_车型1_026_0106,12.0
G1_车型1_026_0108,G1,standard,240,40,90,60,40,30,12,1,LWH,车型1_026,G1#0569,G1_车型1_026_0107,12.0
G1_车型1_026_0109,G1,standard,240,40,120,60,40,30,12,1,LWH,车型1_026,G1#0068,G1_车型1_026_0108,12.0
G1_车型1_026_0110,G1,standard,240,40,150,60,40,30,12,1,LWH,车型1_026,G1#0588,G1_车型1_026_0109,12.0
G1_车型1_026_0111,G1,standard,240,40,180,60,40,30,12,1,LWH,车型1_026,G1#0330,G1_车型1_026_0110,0.0
G1_车型1_026_0112,G1,standard,300,40,30,60,40,30,12,1,LWH,车型1_026,G1#0083,G1_车型1_026_0043,12.0
G1_车型1_026_0113,G1,standard,300,40,60,60,40,30,12,1,LWH,车型1_026,G1#0751,G1_车型1_026_0112,12.0
G1_车型1_026_0114,G1,standard,300,40,90,60,40,30,12,1,LWH,车型1_026,G1#0617,G1_车型1_026_0113,12.0
G1_车型1_026_0115,G1,standard,300,40,120,60,40,30,12,1,LWH,车型1_026,G1#0503,G1_车型1_026_0114,12.0
G1_车型1_026_0116,G1,standard,300,40,150,60,40,30,12,1,LWH,车型1_026,G1#0656,G1_车型1_026_0115,12.0
G1_车型1_026_0117,G1,standard,300,40,180,60,40,30,12,1,LWH,车型1_026,G1#0437,G1_车型1_026_0116,0.0
G1_车型1_026_0118,G1,standard,360,40,30,60,40,30,12,1,LWH,车型1_026,G1#0412,G1_车型1_026_0048,12.0
G1_车型1_026_0119,G1,standard,360,40,60,60,40,30,12,1,LWH,车型1_026,G1#0491,G1_车型1_026_0118,12.0
G1_车型1_026_0120,G1,standard,360,40,90,60,40,30,12,1,LWH,车型1_026,G1#0609,G1_车型1_026_0119,12.0
G1_车型1_026_0121,G1,standard,360,40,120,60,40,30,12,1,LWH,车型1_026,G1#0032,G1_车型1_026_0120,12.0
G1_车型1_026_0122,G1,standard,360,40,150,60,40,30,12,1,LWH,车型1_026,G1#0470,G1_车型1_026_0121,12.0
G1_车型1_026_0123,G1,standard,360,40,180,60,40,30,12,1,LWH,车型1_026,G1#0309,G1_车型1_026_0122,0.0
G1_车型1_026_0124,G1,standard,0,60,30,40,60,30,12,3,WLH,车型1_026,G1#0534,G1_车型1_026_0002,12.0
G1_车型1_026_0125,G1,standard,0,60,60,40,60,30,12,3,WLH,车型1_026,G1#0045,G1_车型1_026_0124,12.0
G1_车型1_026_0126,G1,standard,0,60,90,40,60,30,12,3,WLH,车型1_026,G1#0648,G1_车型1_026_0125,12.0
G1_车型1_026_0127,G1,standard,0,60,120,40,60,30,12,3,WLH,车型1_026,G1#0516,G1_车型1_026_0126,12.0
G1_车型1_026_0128,G1,standard,0,60,150,40,60,30,12,3,WLH,车型1_026,G1#0463,G1_车型1_026_0127,12.0
G1_车型1_026_0129,G1,standard,0,60,180,40,60,30,12,3,WLH,车型1_026,G1#0112,G1_车型1_026_0128,0.0
G1_车型1_026_0130,G1,standard,40,60,30,40,60,30,12,3,WLH,车型1_026,G1#0526,G1_车型1_026_0008,12.0
G1_车型1_026_0131,G1,standard,40,60,60,40,60,30,12,3,WLH,车型1_026,G1#0371,G1_车型1_026_0130,12.0
G1_车型1_026_0132,G1,standard,40,60,90,40,60,30,12,3,WLH,车型1_026,G1#0460,G1_车型1_026_0131,12.0
G1_车型1_026_0133,G1,standard,40,60,120,40,60,30,12,3,WLH,车型1_026,G1#0488,G1_车型1_026_0132,12.0
G1_车型1_026_0134,G1,standard,40,60,150,40,60,30,12,3,WLH,车型1_026,G1#0066,G1_车型1_026_0133,12.0
G1_车型1_026_0135,G1,standard,40,60,180,40,60,30,12,3,WLH,车型1_026,G1#0117,G1_车型1_026_0134,0.0
G1_车型1_026_0136,G1,standard,80,60,30,40,60,30,12,3,WLH,车型1_026,G1#0539,G1_车型1_026_0014,12.0
G1_车型1_026_0137,G1,standard,80,60,60,40,60,30,12,3,WLH,车型1_026,G1#0432,G1_车型1_026_0136,12.0
G1_车型1_026_0138,G1,standard,80,60,90,40,60,30,12,3,WLH,车型1_026,G1#0130,G1_车型1_026_0137,12.0
G1_车型1_026_0139,G1,standard,80,60,120,40,60,30,12,3,WLH,车型1_026,G1#0054,G1_车型1_026_0138,12.0
G1_车型1_026_0140,G1,standard,80,60,150,40,60,30,12,3,WLH,车型1_026,G1#0272,G1_车型1_026_0139,12.0
G1_车型1_026_0141,G1,standard,80,60,180,40,60,30,12,3,WLH,车型1_026,G1#0581,G1_车型1_026_0140,0.0
G1_车型1_026_0142,G1,standard,120,60,30,40,60,30,12,3,WLH,车型1_026,G1#0017,G1_车型1_026_0020,12.0
G1_车型1_026_0143,G1,standard,120,60,60,40,60,30,12,3,WLH,车型1_026,G1#0332,G1_车型1_026_0142,12.0
G1_车型1_026_0144,G1,standard,120,60,90,40,60,30,12,3,WLH,车型1_026,G1#0244,G1_车型1_026_0143,12.0
G1_车型1_026_0145,G1,standard,120,60,120,40,60,30,12,3,WLH,车型1_026,G1#0367,G1_车型1_026_0144,12.0
G1_车型1_026_0146,G1,standard,120,60,150,40,60,30,12,3,WLH,车型1_026,G1#0016,G1_车型1_026_0145,12.0
G1_车型1_026_0147,G1,standard,120,60,180,40,60,30,12,3,WLH,车型1_026,G1#0152,G1_车型1_026_0146,0.0
G1_车型1_026_0148,G1,standard,160,60,30,40,60,30,12,3,WLH,车型1_026,G1#0003,G1_车型1_026_0026,12.0
G1_车型1_026_0149,G1,standard,160,60,60,40,60,30,12,3,WLH,车型1_026,G1#0284,G1_车型1_026_0148,12.0
G1_车型1_026_0150,G1,standard,160,60,90,40,60,30,12,3,WLH,车型1_026,G1#0149,G1_车型1_026_0149,12.0
G1_车型1_026_0151,G1,standard,160,60,120,40,60,30,12,3,WLH,车型1_026,G1#0134,G1_车型1_026_0150,12.0
G1_车型1_026_0152,G1,standard,160,60,150,40,60,30,12,3,WLH,车型1_026,G1#0629,G1_车型1_026_0151,12.0
G1_车型1_026_0153,G1,standard,160,60,180,40,60,30,12,3,WLH,车型1_026,G1#0710,G1_车型1_026_0152,0.0
G1_车型1_026_0154,G1,standard,200,60,30,40,60,30,12,3,WLH,车型1_026,G1#0179,G1_车型1_026_0032,12.0
G1_车型1_026_0155,G1,standard,200,60,60,40,60,30,12,3,WLH,车型1_026,G1#0113,G1_车型1_026_0154,12.0
G1_车型1_026_0156,G1,standard,200,60,90,40,60,30,12,3,WLH,车型1_026,G1#0027,G1_车型1_026_0155,12.0
G1_车型1_026_0157,G1,standard,200,60,120,40,60,30,12,3,WLH,车型1_026,G1#0709,G1_车型1_026_0156,12.0
G1_车型1_026_0158,G1,standard,200,60,150,40,60,30,12,3,WLH,车型1_026,G1#0337,G1_车型1_026_0157,12.0
G1_车型1_026_0159,G1,standard,200,60,180,40,60,30,12,3,WLH,车型1_026,G1#0239,G1_车型1_026_0158,0.0
G1_车型1_026_0160,G1,standard,240,80,30,60,40,30,12,1,LWH,车型1_026,G1#0250,G1_车型1_026_0039,12.0
G1_车型1_026_0161,G1,standard,240,80,60,60,40,30,12,1,LWH,车型1_026,G1#0129,G1_车型1_026_0160,12.0
G1_车型1_026_0162,G1,standard,240,80,90,60,40,30,12,1,LWH,车型1_026,G1#0579,G1_车型1_026_0161,12.0
G1_车型1_026_0163,G1,standard,240,80,120,60,40,30,12,1,LWH,车型1_026,G1#0211,G1_车型1_026_0162,12.0
G1_车型1_026_0164,G1,standard,240,80,150,60,40,30,12,1,LWH,车型1_026,G1#0071,G1_车型1_026_0163,12.0
G1_车型1_026_0165,G1,standard,240,80,180,60,40,30,12,1,LWH,车型1_026,G1#0568,G1_车型1_026_0164,0.0
G1_车型1_026_0166,G1,standard,300,80,30,60,40,30,12,1,LWH,车型1_026,G1#0213,G1_车型1_026_0044,12.0
G1_车型1_026_0167,G1,standard,300,80,60,60,40,30,12,1,LWH,车型1_026,G1#0222,G1_车型1_026_0166,12.0
G1_车型1_026_0168,G1,standard,300,80,90,60,40,30,12,1,LWH,车型1_026,G1#0342,G1_车型1_026_0167,12.0
G1_车型1_026_0169,G1,standard,300,80,120,60,40,30,12,1,LWH,车型1_026,G1#0052,G1_车型1_026_0168,12.0
G1_车型1_026_0170,G1,standard,300,80,150,60,40,30,12,1,LWH,车型1_026,G1#0022,G1_车型1_026_0169,12.0
G1_车型1_026_0171,G1,standard,300,80,180,60,40,30,12,1,LWH,车型1_026,G1#0218,G1_车型1_026_0170,0.0
G1_车型1_026_0172,G1,standard,360,80,30,60,40,30,12,1,LWH,车型1_026,G1#0094,G1_车型1_026_0049,12.0
G1_车型1_026_0173,G1,standard,360,80,60,60,40,30,12,1,LWH,车型1_026,G1#0663,G1_车型1_026_0172,12.0
G1_车型1_026_0174,G1,standard,360,80,90,60,40,30,12,1,LWH,车型1_026,G1#0126,G1_车型1_026_0173,12.0
G1_车型1_026_0175,G1,standard,360,80,120,60,40,30,12,1,LWH,车型1_026,G1#0712,G1_车型1_026_0174,12.0
G1_车型1_026_0176,G1,standard,360,80,150,60,40,30,12,1,LWH,车型1_026,G1#0283,G1_车型1_026_0175,12.0
G1_车型1_026_0177,G1,standard,360,80,180,60,40,30,12,1,LWH,车型1_026,G1#0408,G1_车型1_026_0176,0.0
G1_车型1_026_0178,G1,standard,0,120,30,40,60,30,12,3,WLH,车型1_026,G1#0063,G1_车型1_026_0003,12.0
G1_车型1_026_0179,G1,standard,0,120,60,40,60,30,12,3,WLH,车型1_026,G1#0733,G1_车型1_026_0178,12.0
G1_车型1_026_0180,G1,standard,0,120,90,40,60,30,12,3,WLH,车型1_026,G1#0558,G1_车型1_026_0179,12.0
G1_车型1_026_0181,G1,standard,0,120,120,40,60,30,12,3,WLH,车型1_026,G1#0377,G1_车型1_026_0180,12.0
G1_车型1_026_0182,G1,standard,0,120,150,40,60,30,12,3,WLH,车型1_026,G1#0624,G1_车型1_026_0181,12.0
G1_车型1_026_0183,G1,standard,0,120,180,40,60,30,12,3,WLH,车型1_026,G1#0372,G1_车型1_026_0182,0.0
G1_车型1_026_0184,G1,standard,40,120,30,40,60,30,12,3,WLH,车型1_026,G1#0242,G1_车型1_026_0009,12.0
G1_车型1_026_0185,G1,standard,40,120,60,40,60,30,12,3,WLH,车型1_026,G1#0456,G1_车型1_026_0184,12.0
G1_车型1_026_0186,G1,standard,40,120,90,40,60,30,12,3,WLH,车型1_026,G1#0794,G1_车型1_026_0185,12.0
G1_车型1_026_0187,G1,standard,40,120,120,40,60,30,12,3,WLH,车型1_026,G1#0223,G1_车型1_026_0186,12.0
G1_车型1_026_0188,G1,standard,40,120,150,40,60,30,12,3,WLH,车型1_026,G1#0630,G1_车型1_026_0187,12.0
G1_车型1_026_0189,G1,standard,40,120,180,40,60,30,12,3,WLH,车型1_026,G1#0034,G1_车型1_026_0188,0.0
G1_车型1_026_0190,G1,standard,80,120,30,40,60,30,12,3,WLH,车型1_026,G1#0287,G1_车型1_026_0015,12.0
G1_车型1_026_0191,G1,standard,80,120,60,40,60,30,12,3,WLH,车型1_026,G1#0418,G1_车型1_026_0190,12.0
G1_车型1_026_0192,G1,standard,80,120,90,40,60,30,12,3,WLH,车型1_026,G1#0502,G1_车型1_026_0191,12.0
G1_车型1_026_0193,G1,standard,80,120,120,40,60,30,12,3,WLH,车型1_026,G1#0102,G1_车型1_026_0192,12.0
G1_车型1_026_0194,G1,standard,80,120,150,40,60,30,12,3,WLH,车型1_026,G1#0425,G1_车型1_026_0193,12.0
G1_车型1_026_0195,G1,standard,80,120,180,40,60,30,12,3,WLH,车型1_026,G1#0159,G1_车型1_026_0194,0.0
G1_车型1_026_0196,G1,standard,120,120,30,40,60,30,12,3,WLH,车型1_026,G1#0748,G1_车型1_026_0021,12.0
G1_车型1_026_0197,G1,standard,120,120,60,40,60,30,12,3,WLH,车型1_026,G1#0430,G1_车型1_026_0196,12.0
G1_车型1_026_0198,G1,standard,120,120,90,40,60,30,12,3,WLH,车型1_026,G1#0554,G1_车型1_026_0197,12.0
G1_车型1_026_0199,G1,standard,120,120,120,40,60,30,12,3,WLH,车型1_026,G1#0380,G1_车型1_026_0198,12.0
G1_车型1_026_0200,G1,standard,120,120,150,40,60,30,12,3,WLH,车型1_026,G1#0465,G1_车型1_026_0199,12.0
G1_车型1_026_0201,G1,standard,120,120,180,40,60,30,12,3,WLH,车型1_026,G1#0398,G1_车型1_026_0200,0.0
G1_车型1_026_0202,G1,standard,160,120,30,40,60,30,12,3,WLH,车型1_026,G1#0139,G1_车型1_026_0027,12.0
G1_车型1_026_0203,G1,standard,160,120,60,40,60,30,12,3,WLH,车型1_026,G1#0551,G1_车型1_026_0202,12.0
G1_车型1_026_0204,G1,standard,160,120,90,40,60,30,12,3,WLH,车型1_026,G1#0241,G1_车型1_026_0203,12.0
G1_车型1_026_0205,G1,standard,160,120,120,40,60,30,12,3,WLH,车型1_026,G1#0704,G1_车型1_026_0204,12.0
G1_车型1_026_0206,G1,standard,160,120,150,40,60,30,12,3,WLH,车型1_026,G1#0119,G1_车型1_026_0205,12.0
G1_车型1_026_0207,G1,standard,160,120,180,40,60,30,12,3,WLH,车型1_026,G1#0505,G1_车型1_026_0206,0.0
G1_车型1_026_0208,G1,standard,200,120,30,40,60,30,12,3,WLH,车型1_026,G1#0312,G1_车型1_026_0033,12.0
G1_车型1_026_0209,G1,standard,200,120,60,40,60,30,12,3,WLH,车型1_026,G1#0039,G1_车型1_026_0208,12.0
G1_车型1_026_0210,G1,standard,200,120,90,40,60,30,12,3,WLH,车型1_026,G1#0047,G1_车型1_026_0209,12.0
G1_车型1_026_0211,G1,standard,200,120,120,40,60,30,12,3,WLH,车型1_026,G1#0144,G1_车型1_026_0210,12.0
G1_车型1_026_0212,G1,standard,200,120,150,40,60,30,12,3,WLH,车型1_026,G1#0120,G1_车型1_026_0211,12.0
G1_车型1_026_0213,G1,standard,200,120,180,40,60,30,12,3,WLH,车型1_026,G1#0419,G1_车型1_026_0212,0.0
G1_车型1_026_0214,G1,standard,240,120,30,60,40,30,12,1,LWH,车型1_026,G1#0741,G1_车型1_026_0040,12.0
G1_车型1_026_0215,G1,standard,240,120,60,60,40,30,12,1,LWH,车型1_026,G1#0476,G1_车型1_026_0214,12.0
G1_车型1_026_0216,G1,standard,240,120,90,60,40,30,12,1,LWH,车型1_026,G1#0065,G1_车型1_026_0215,12.0
