item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G4_车型1_019_0020,G4,oriented,80,0,100,80,60,50,25,1,LWH,车型1_019,G4#0315,G4_车型1_019_0019,25.0
G4_车型1_019_0021,G4,oriented,80,0,150,80,60,50,25,1,LWH,车型1_019,G4#0055,G4_车型1_019_0020,0.0
G4_车型1_019_0022,G4,oriented,160,0,50,80,60,50,25,1,LWH,车型1_019,G4#0060,G4_车型1_019_0007,25.0
G4_车型1_019_0023,G4,oriented,160,0,100,80,60,50,25,1,LWH,车型1_019,G4#0329,G4_车型1_019_0022,25.0
G4_车型1_019_0024,G4,oriented,160,0,150,80,60,50,25,1,LWH,车型1_019,G4#0069,G4_车型1_019_0023,0.0
G4_车型1_019_0025,G4,oriented,240,0,50,80,60,50,25,1,LWH,车型1_019,G4#0054,G4_车型1_019_0010,25.0
G4_车型1_019_0026,G4,oriented,240,0,100,80,60,50,25,1,LWH,车型1_019,G4#0342,G4_车型1_019_0025,25.0
G4_车型1_019_0027,G4,oriented,240,0,150,80,60,50,25,1,LWH,车型1_019,G4#0284,G4_车型1_019_0026,0.0
G4_车型1_019_0028,G4,oriented,320,0,50,80,60,50,25,1,LWH,车型1_019,G4#0338,G4_车型1_019_0013,25.0
G4_车型1_019_0029,G4,oriented,320,0,100,80,60,50,25,1,LWH,车型1_019,G4#0271,G4_车型1_019_0028,25.0
G4_车型1_019_0030,G4,oriented,320,0,150,80,60,50,25,1,LWH,车型1_019,G4#0314,G4_车型1_019_0029,0.0
G4_车型1_019_0031,G4,oriented,0,60,50,80,60,50,25,1,LWH,车型1_019,G4#0155,G4_车型1_019_0002,25.0
G4_车型1_019_0032,G4,oriented,0,60,100,80,60,50,25,1,LWH,车型1_019,G4#0279,G4_车型1_019_0031,25.0
G4_车型1_019_0033,G4,oriented,0,60,150,80,60,50,25,1,LWH,车型1_019,G4#0225,G4_车型1_019_0032,0.0
G4_车型1_019_0034,G4,oriented,80,60,50,80,60,50,25,1,LWH,车型1_019,G4#0388,G4_车型1_019_0005,25.0
G4_车型1_019_0035,G4,oriented,80,60,100,80,60,50,25,1,LWH,车型1_019,G4#0146,G4_车型1_019_0034,25.0
G4_车型1_019_0036,G4,oriented,80,60,150,80,60,50,25,1,LWH,车型1_019,G4#0190,G4_车型1_019_0035,0.0
G4_车型1_019_0037,G4,oriented,160,60,50,80,60,50,25,1,LWH,车型1_019,G4#0126,G4_车型1_019_0008,25.0
G4_车型1_019_0038,G4,oriented,160,60,100,80,60,50,25,1,LWH,车型1_019,G4#0372,G4_车型1_019_0037,25.0
G4_车型1_019_0039,G4,oriented,160,60,150,80,60,50,25,1,LWH,车型1_019,G4#0179,G4_车型1_019_0038,0.0
G4_车型1_019_0040,G4,oriented,240,60,50,80,60,50,25,1,LWH,车型1_019,G4#0345,G4_车型1_019_0011,25.0
G4_车型1_019_0041,G4,oriented,240,60,100,80,60,50,25,1,LWH,车型1_019,G4#0347,G4_车型1_019_0040,25.0
G4_车型1_019_0042,G4,oriented,240,60,150,80,60,50,25,1,LWH,车型1_019,G4#0260,G4_车型1_019_0041,0.0
G4_车型1_019_0043,G4,oriented,320,60,50,80,60,50,25,1,LWH,车型1_019,G4#0110,G4_车型1_019_0014,25.0
G4_车型1_019_0044,G4,oriented,320,60,100,80,60,50,25,1,LWH,车型1_019,G4#0276,G4_车型1_019_0043,25.0
G4_车型1_019_0045,G4,oriented,320,60,150,80,60,50,25,1,LWH,车型1_019,G4#0397,G4_车型1_019_0044,0.0
G4_车型1_019_0046,G4,oriented,0,120,50,80,60,50,25,1,LWH,车型1_019,G4#0052,G4_车型1_019_0003,25.0
G4_车型1_019_0047,G4,oriented,0,120,100,80,60,50,25,1,LWH,车型1_019,G4#0289,G4_车型1_019_0046,25.0
G4_车型1_019_0048,G4,oriented,0,120,150,80,60,50,25,1,LWH,车型1_019,G4#0319,G4_车型1_019_0047,0.0
G4_车型1_019_0049,G4,oriented,80,120,50,80,60,50,25,1,LWH,车型1_019,G4#0341,G4_车型1_019_0006,25.0
G4_车型1_019_0050,G4,oriented,80,120,100,80,60,50,25,1,LWH,车型1_019,G4#0005,G4_车型1_019_0049,25.0
G4_车型1_019_0051,G4,oriented,80,120,150,80,60,50,25,1,LWH,车型1_019,G4#0038,G4_车型1_019_0050,0.0
G4_车型1_019_0052,G4,oriented,160,120,50,80,60,50,25,1,LWH,车型1_019,G4#0353,G4_车型1_019_0009,25.0
G4_车型1_019_0053,G4,oriented,160,120,100,80,60,50,25,1,LWH,车型1_019,G4#0235,G4_车型1_019_0052,25.0
G4_车型1_019_0054,G4,oriented,160,120,150,80,60,50,25,1,LWH,车型1_019,G4#0154,G4_车型1_019_0053,0.0
G4_车型1_019_0055,G4,oriented,240,120,50,80,60,50,25,1,LWH,车型1_019,G4#0331,G4_车型1_019_0012,25.0
G4_车型1_019_0056,G4,oriented,240,120,100,80,60,50,25,1,LWH,车型1_019,G4#0344,G4_车型1_019_0055,25.0
G4_车型1_019_0057,G4,oriented,240,120,150,80,60,50,25,1,LWH,车型1_019,G4#0068,G4_车型1_019_0056,0.0
G4_车型1_019_0058,G4,oriented,320,120,50,80,60,50,25,1,LWH,车型1_019,G4#0203,G4_车型1_019_0015,25.0
G4_车型1_019_0059,G4,oriented,320,120,100,80,60,50,25,1,LWH,车型1_019,G4#0136,G4_车型1_019_0058,25.0
G4_车型1_019_0060,G4,oriented,320,120,150,80,60,50,25,1,LWH,车型1_019,G4#0123,G4_车型1_019_0059,0.0
