item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G1_车型1_027_0044,G1,standard,300,80,0,60,40,30,12,1,LWH,车型1_027,G1#0009,,8.0
G1_车型1_027_0045,G1,standard,300,120,0,60,40,30,12,1,LWH,车型1_027,G1#0282,,8.0
G1_车型1_027_0046,G1,standard,300,160,0,60,40,30,12,1,LWH,车型1_027,G1#0406,,8.0
G1_车型1_027_0047,G1,standard,360,0,0,60,40,30,12,1,LWH,车型1_027,G1#0675,,12.0
G1_车型1_027_0048,G1,standard,360,40,0,60,40,30,12,1,LWH,车型1_027,G1#0023,,12.0
G1_车型1_027_0049,G1,standard,360,80,0,60,40,30,12,1,LWH,车型1_027,G1#0731,,8.0
G1_车型1_027_0050,G1,standard,360,120,0,60,40,30,12,1,LWH,车型1_027,G1#0717,,8.0
G1_车型1_027_0051,G1,standard,360,160,0,60,40,30,12,1,LWH,车型1_027,G1#0303,,8.0
G1_车型1_027_0052,G1,standard,0,0,30,40,60,30,12,3,WLH,车型1_027,G1#0589,G1_车型1_027_0001,12.0
G1_车型1_027_0053,G1,standard,0,0,60,40,60,30,12,3,WLH,车型1_027,G1#0785,G1_车型1_027_0052,12.0
G1_车型1_027_0054,G1,standard,0,0,90,40,60,30,12,3,WLH,车型1_027,G1#0586,G1_车型1_027_0053,12.0
G1_车型1_027_0055,G1,standard,0,0,120,40,60,30,12,3,WLH,车型1_027,G1#0391,G1_车型1_027_0054,12.0
G1_车型1_027_0056,G1,standard,0,0,150,40,60,30,12,3,WLH,车型1_027,G1#0243,G1_车型1_027_0055,12.0
G1_车型1_027_0057,G1,standard,0,0,180,40,60,30,12,3,WLH,车型1_027,G1#0110,G1_车型1_027_0056,0.0
G1_车型1_027_0058,G1,standard,40,0,30,40,60,30,12,3,WLH,车型1_027,G1#0495,G1_车型1_027_0007,12.0
G1_车型1_027_0059,G1,standard,40,0,60,40,60,30,12,3,WLH,车型1_027,G1#0394,G1_车型1_027_0058,12.0
G1_车型1_027_0060,G1,standard,40,0,90,40,60,30,12,3,WLH,车型1_027,G1#0204,G1_车型1_027_0059,12.0
G1_车型1_027_0061,G1,standard,40,0,120,40,60,30,12,3,WLH,车型1_027,G1#0310,G1_车型1_027_0060,12.0
G1_车型1_027_0062,G1,standard,40,0,150,40,60,30,12,3,WLH,车型1_027,G1#0468,G1_车型1_027_0061,12.0
G1_车型1_027_0063,G1,standard,40,0,180,40,60,30,12,3,WLH,车型1_027,G1#0257,G1_车型1_027_0062,0.0
G1_车型1_027_0064,G1,standard,80,0,30,40,60,30,12,3,WLH,车型1_027,G1#0707,G1_车型1_027_0013,12.0
G1_车型1_027_0065,G1,standard,80,0,60,40,60,30,12,3,WLH,车型1_027,G1#0435,G1_车型1_027_0064,12.0
G1_车型1_027_0066,G1,standard,80,0,90,40,60,30,12,3,WLH,车型1_027,G1#0655,G1_车型1_027_0065,12.0
G1_车型1_027_0067,G1,standard,80,0,120,40,60,30,12,3,WLH,车型1_027,G1#0791,G1_车型1_027_0066,12.0
G1_车型1_027_0068,G1,standard,80,0,150,40,60,30,12,3,WLH,车型1_027,G1#0477,G1_车型1_027_0067,12.0
G1_车型1_027_0069,G1,standard,80,0,180,40,60,30,12,3,WLH,车型1_027,G1#0295,G1_车型1_027_0068,0.0
G1_车型1_027_0070,G1,standard,120,0,30,40,60,30,12,3,WLH,车型1_027,G1#0694,G1_车型1_027_0019,12.0
G1_车型1_027_0071,G1,standard,120,0,60,40,60,30,12,3,WLH,车型1_027,G1#0560,G1_车型1_027_0070,12.0
G1_车型1_027_0072,G1,standard,120,0,90,40,60,30,12,3,WLH,车型1_027,G1#0162,G1_车型1_027_0071,12.0
G1_车型1_027_0073,G1,standard,120,0,120,40,60,30,12,3,WLH,车型1_027,G1#0076,G1_车型1_027_0072,12.0
G1_车型1_027_0074,G1,standard,120,0,150,40,60,30,12,3,WLH,车型1_027,G1#0453,G1_车型1_027_0073,12.0
G1_车型1_027_0075,G1,standard,120,0,180,40,60,30,12,3,WLH,车型1_027,G1#0354,G1_车型1_027_0074,0.0
G1_车型1_027_0076,G1,standard,160,0,30,40,60,30,12,3,WLH,车型1_027,G1#0602,G1_车型1_027_0025,12.0
G1_车型1_027_0077,G1,standard,160,0,60,40,60,30,12,3,WLH,车型1_027,G1#0010,G1_车型1_027_0076,12.0
G1_车型1_027_0078,G1,standard,160,0,90,40,60,30,12,3,WLH,车型1_027,G1#0683,G1_车型1_027_0077,12.0
G1_车型1_027_0079,G1,standard,160,0,120,40,60,30,12,3,WLH,车型1_027,G1#0262,G1_车型1_027_0078,12.0
G1_车型1_027_0080,G1,standard,160,0,150,40,60,30,12,3,WLH,车型1_027,G1#0471,G1_车型1_027_0079,12.0
G1_车型1_027_0081,G1,standard,160,0,180,40,60,30,12,3,WLH,车型1_027,G1#0261,G1_车型1_027_0080,0.0
G1_车型1_027_0082,G1,standard,200,0,30,40,60,30,12,3,WLH,车型1_027,G1#0654,G1_车型1_027_0031,12.0
G1_车型1_027_0083,G1,standard,200,0,60,40,60,30,12,3,WLH,车型1_027,G1#0473,G1_车型1_027_0082,12.0
G1_车型1_027_0084,G1,standard,200,0,90,40,60,30,12,3,WLH,车型1_027,G1#0238,G1_车型1_027_0083,12.0
G1_车型1_027_0085,G1,standard,200,0,120,40,60,30,12,3,WLH,车型1_027,G1#0147,G1_车型1_027_0084,12.0
G1_车型1_027_0086,G1,standard,200,0,150,40,60,30,12,3,WLH,车型1_027,G1#0598,G1_车型1_027_0085,12.0
G1_车型1_027_0087,G1,standard,200,0,180,40,60,30,12,3,WLH,车型1_027,G1#0510,G1_车型1_027_0086,0.0
G1_车型1_027_0088,G1,standard,240,0,30,60,40,30,12,1,LWH,车型1_027,G1#0247,G1_车型1_027_0037,12.0
G1_车型1_027_0089,G1,standard,240,0,60,60,40,30,12,1,LWH,车型1_027,G1#0700,G1_车型1_027_0088,12.0
G1_车型1_027_0090,G1,standard,240,0,90,60,40,30,12,1,LWH,车型1_027,G1#0635,G1_车型1_027_0089,12.0
G1_车型1_027_0091,G1,standard,240,0,120,60,40,30,12,1,LWH,车型1_027,G1#0392,G1_车型1_027_0090,12.0
G1_车型1_027_0092,G1,standard,240,0,150,60,40,30,12,1,LWH,车型1_027,G1#0625,G1_车型1_027_0091,12.0
G1_车型1_027_0093,G1,standard,240,0,180,60,40,30,12,1,LWH,车型1_027,G1#0081,G1_车型1_027_0092,0.0
G1_车型1_027_0094,G1,standard,300,0,30,60,40,30,12,1,LWH,车型1_027,G1#0180,G1_车型1_027_0042,12.0
G1_车型1_027_0095,G1,standard,300,0,60,60,40,30,12,1,LWH,车型1_027,G1#0175,G1_车型1_027_0094,12.0
G1_车型1_027_0096,G1,standard,300,0,90,60,40,30,12,1,LWH,车型1_027,G1#0185,G1_车型1_027_0095,12.0
G1_车型1_027_0097,G1,standard,300,0,120,60,40,30,12,1,LWH,车型1_027,G1#0699,G1_车型1_027_0096,12.0
G1_车型1_027_0098,G1,standard,300,0,150,60,40,30,12,1,LWH,车型1_027,G1#0580,G1_车型1_027_0097,12.0
G1_车型1_027_0099,G1,standard,300,0,180,60,40,30,12,1,LWH,车型1_027,G1#0422,G1_车型1_027_0098,0.0
G1_车型1_027_0100,G1,standard,360,0,30,60,40,30,12,1,LWH,车型1_027,G1#0544,G1_车型1_027_0047,12.0
G1_车型1_027_0101,G1,standard,360,0,60,60,40,30,12,1,LWH,车型1_027,G1#0251,G1_车型1_027_0100,12.0
G1_车型1_027_0102,G1,standard,360,0,90,60,40,30,12,1,LWH,车型1_027,G1#0150,G1_车型1_027_0101,12.0
G1_车型1_027_0103,G1,standard,360,0,120,60,40,30,12,1,LWH,车型1_027,G1#0442,G1_车型1_027_0102,12.0
G1_车型1_027_0104,G1,standard,360,0,150,60,40,30,12,1,LWH,车型1_027,G1#0384,G1_车型1_027_0103,12.0
G1_车型1_027_0105,G1,standard,360,0,180,60,40,30,12,1,LWH,车型1_027,G1#0368,G1_车型1_027_0104,0.0
G1_车型1_027_0106,G1,standard,240,40,30,60,40,30,12,1,LWH,车型1_027,G1#0301,G1_车型1_027_0038,12.0
G1_车型1_027_0107,G1,standard,240,40,60,60,40,30,12,1,LWH,车型1_027,G1#0058,G1_车型1_027_0106,12.0
G1_车型1_027_0108,G1,standard,240,40,90,60,40,30,12,1,LWH,车型1_027,G1#0333,G1_车型1_027_0107,12.0
G1_车型1_027_0109,G1,standard,240,40,120,60,40,30,12,1,LWH,车型1_027,G1#0048,G1_车型1_027_0108,12.0
G1_车型1_027_0110,G1,standard,240,40,150,60,40,30,12,1,LWH,车型1_027,G1#0030,G1_车型1_027_0109,12.0
G1_车型1_027_0111,G1,standard,240,40,180,60,40,30,12,1,LWH,车型1_027,G1#0307,G1_车型1_027_0110,0.0
G1_车型1_027_0112,G1,standard,300,40,30,60,40,30,12,1,LWH,车型1_027,G1#0711,G1_车型1_027_0043,12.0
G1_车型1_027_0113,G1,standard,300,40,60,60,40,30,12,1,LWH,车型1_027,G1#0171,G1_车型1_027_0112,12.0
G1_车型1_027_0114,G1,standard,300,40,90,60,40,30,12,1,LWH,车型1_027,G1#0455,G1_车型1_027_0113,12.0
G1_车型1_027_0115,G1,standard,300,40,120,60,40,30,12,1,LWH,车型1_027,G1#0103,G1_车型1_027_0114,12.0
G1_车型1_027_0116,G1,standard,300,40,150,60,40,30,12,1,LWH,车型1_027,G1#0721,G1_车型1_027_0115,12.0
G1_车型1_027_0117,G1,standard,300,40,180,60,40,30,12,1,LWH,车型1_027,G1#0649,G1_车型1_027_0116,0.0
G1_车型1_027_0118,G1,standard,360,40,30,60,40,30,12,1,LWH,车型1_027,G1#0779,G1_车型1_027_0048,12.0
G1_车型1_027_0119,G1,standard,360,40,60,60,40,30,12,1,LWH,车型1_027,G1#0101,G1_车型1_027_0118,12.0
G1_车型1_027_0120,G1,standard,360,40,90,60,40,30,12,1,LWH,车型1_027,G1#0445,G1_车型1_027_0119,8.0
G2_车型1_027_0001,G2,standard,360,40,120,50,35,25,8,1,LWH,车型1_027,G2#0820,G1_车型1_027_0120,8.0
G2_车型1_027_0002,G2,standard,360,40,145,50,35,25,8,1,LWH,车型1_027,G2#0400,G2_车型1_027_0001,8.0
G2_车型1_027_0003,G2,standard,360,40,170,50,35,25,8,1,LWH,车型1_027,G2#0505,G2_车型1_027_0002,0.0
G2_车型1_027_0004,G2,standard,0,60,30,35,50,25,8,3,WLH,车型1_027,G2#0007,G1_车型1_027_0002,8.0
G2_车型1_027_0005,G2,standard,0,60,55,35,50,25,8,3,WLH,车型1_027,G2#0283,G2_车型1_027_0004,8.0
G2_车型1_027_0006,G2,standard,0,60,80,35,50,25,8,3,WLH,车型1_027,G2#0163,G2_车型1_027_0005,8.0
G2_车型1_027_0007,G2,standard,0,60,105,35,50,25,8,3,WLH,车型1_027,G2#0087,G2_车型1_027_0006,8.0
G2_车型1_027_0008,G2,standard,0,60,130,35,50,25,8,3,WLH,车型1_027,G2#0023,G2_车型1_027_0007,8.0
G2_车型1_027_0009,G2,standard,0,60,155,35,50,25,8,3,WLH,车型1_027,G2#0644,G2_车型1_027_0008,8.0
G2_车型1_027_0010,G2,standard,0,60,180,35,50,25,8,3,WLH,车型1_027,G2#0790,G2_车型1_027_0009,0.0
G2_车型1_027_0011,G2,standard,40,60,30,35,50,25,8,3,WLH,车型1_027,G2#0990,G1_车型1_027_0008,8.0
G2_车型1_027_0012,G2,standard,40,60,55,35,50,25,8,3,WLH,车型1_027,G2#0615,G2_车型1_027_0011,8.0
G2_车型1_027_0013,G2,standard,40,60,80,35,50,25,8,3,WLH,车型1_027,G2#0484,G2_车型1_027_0012,8.0
G2_车型1_027_0014,G2,standard,40,60,105,35,50,25,8,3,WLH,车型1_027,G2#0470,G2_车型1_027_0013,8.0
G2_车型1_027_0015,G2,standard,40,60,130,35,50,25,8,3,WLH,车型1_027,G2#0025,G2_车型1_027_0014,8.0
G2_车型1_027_0016,G2,standard,40,60,155,35,50,25,8,3,WLH,车型1_027,G2#0341,G2_车型1_027_0015,8.0
G2_车型1_027_0017,G2,standard,40,60,180,35,50,25,8,3,WLH,车型1_027,G2#0830,G2_车型1_027_0016,0.0
G2_车型1_027_0018,G2,standard,80,60,30,35,50,25,8,3,WLH,车型1_027,G2#0535,G1_车型1_027_0014,8.0
G2_车型1_027_0019,G2,standard,80,60,55,35,50,25,8,3,WLH,车型1_027,G2#0088,G2_车型1_027_0018,8.0
G2_车型1_027_0020,G2,standard,80,60,80,35,50,25,8,3,WLH,车型1_027,G2#0361,G2_车型1_027_0019,8.0
G2_车型1_027_0021,G2,standard,80,60,105,35,50,25,8,3,WLH,车型1_027,G2#0180,G2_车型1_027_0020,8.0
G2_车型1_027_0022,G2,standard,80,60,130,35,50,25,8,3,WLH,车型1_027,G2#0808,G2_车型1_027_0021,8.0
G2_车型1_027_0023,G2,standard,80,60,155,35,50,25,8,3,WLH,车型1_027,G2#0080,G2_车型1_027_0022,8.0
G2_车型1_027_0024,G2,standard,80,60,180,35,50,25,8,3,WLH,车型1_027,G2#0579,G2_车型1_027_0023,0.0
G2_车型1_027_0025,G2,standard,120,60,30,35,50,25,8,3,WLH,车型1_027,G2#0182,G1_车型1_027_0020,8.0
G2_车型1_027_0026,G2,standard,120,60,55,35,50,25,8,3,WLH,车型1_027,G2#0417,G2_车型1_027_0025,8.0
G2_车型1_027_0027,G2,standard,120,60,80,35,50,25,8,3,WLH,车型1_027,G2#0570,G2_车型1_027_0026,8.0
G2_车型1_027_0028,G2,standard,120,60,105,35,50,25,8,3,WLH,车型1_027,G2#0853,G2_车型1_027_0027,8.0
G2_车型1_027_0029,G2,standard,120,60,130,35,50,25,8,3,WLH,车型1_027,G2#0319,G2_车型1_027_0028,8.0
G2_车型1_027_0030,G2,standard,120,60,155,35,50,25,8,3,WLH,车型1_027,G2#0183,G2_车型1_027_0029,8.0
G2_车型1_027_0031,G2,standard,120,60,180,35,50,25,8,3,WLH,车型1_027,G2#0894,G2_车型1_027_0030,0.0
G2_车型1_027_0032,G2,standard,160,60,30,35,50,25,8,3,WLH,车型1_027,G2#0534,G1_车型1_027_0026,8.0
G2_车型1_027_0033,G2,standard,160,60,55,35,50,25,8,3,WLH,车型1_027,G2#0969,G2_车型1_027_0032,8.0
G2_车型1_027_0034,G2,standard,160,60,80,35,50,25,8,3,WLH,车型1_027,G2#0101,G2_车型1_027_0033,8.0
G2_车型1_027_0035,G2,standard,160,60,105,35,50,25,8,3,WLH,车型1_027,G2#0625,G2_车型1_027_0034,8.0
G2_车型1_027_0036,G2,standard,160,60,130,35,50,25,8,3,WLH,车型1_027,G2#0415,G2_车型1_027_0035,8.0
G2_车型1_027_0037,G2,standard,160,60,155,35,50,25,8,3,WLH,车型1_027,G2#0236,G2_车型1_027_0036,8.0
G2_车型1_027_0038,G2,standard,160,60,180,35,50,25,8,3,WLH,车型1_027,G2#0619,G2_车型1_027_0037,0.0
G2_车型1_027_0039,G2,standard,200,60,30,35,50,25,8,3,WLH,车型1_027,G2#0552,G1_车型1_027_0032,8.0
G2_车型1_027_0040,G2,standard,200,60,55,35,50,25,8,3,WLH,车型1_027,G2#0597,G2_车型1_027_0039,8.0
G2_车型1_027_0041,G2,standard,200,60,80,35,50,25,8,3,WLH,车型1_027,G2#0703,G2_车型1_027_0040,8.0
G2_车型1_027_0042,G2,standard,200,60,105,35,50,25,8,3,WLH,车型1_027,G2#0010,G2_车型1_027_0041,8.0
G2_车型1_027_0043,G2,standard,200,60,130,35,50,25,8,3,WLH,车型1_027,G2#0459,G2_车型1_027_0042,8.0
G2_车型1_027_0044,G2,standard,200,60,155,35,50,25,8,3,WLH,车型1_027,G2#0159,G2_车型1_027_0043,8.0
G2_车型1_027_0045,G2,standard,200,60,180,35,50,25,8,3,WLH,车型1_027,G2#0387,G2_车型1_027_0044,0.0
G2_车型1_027_0046,G2,standard,240,80,30,50,35,25,8,1,LWH,车型1_027,G2#0285,G1_车型1_027_0039,8.0
G2_车型1_027_0047,G2,standard,240,80,55,50,35,25,8,1,LWH,车型1_027,G2#0094,G2_车型1_027_0046,8.0
G2_车型1_027_0048,G2,standard,240,80,80,50,35,25,8,1,LWH,车型1_027,G2#0001,G2_车型1_027_0047,8.0
G2_车型1_027_0049,G2,standard,240,80,105,50,35,25,8,1,LWH,车型1_027,G2#0481,G2_车型1_027_0048,8.0
G2_车型1_027_0050,G2,standard,240,80,130,50,35,25,8,1,LWH,车型1_027,G2#0698,G2_车型1_027_0049,8.0
G2_车型1_027_0051,G2,standard,240,80,155,50,35,25,8,1,LWH,车型1_027,G2#0232,G2_车型1_027_0050,8.0
G2_车型1_027_0052,G2,standard,240,80,180,50,35,25,8,1,LWH,车型1_027,G2#0369,G2_车型1_027_0051,0.0
G2_车型1_027_0053,G2,standard,300,80,30,50,35,25,8,1,LWH,车型1_027,G2#0226,G1_车型1_027_0044,8.0
G2_车型1_027_0054,G2,standard,300,80,55,50,35,25,8,1,LWH,车型1_027,G2#0102,G2_车型1_027_0053,8.0
G2_车型1_027_0055,G2,standard,300,80,80,50,35,25,8,1,LWH,车型1_027,G2#0551,G2_车型1_027_0054,8.0
G2_车型1_027_0056,G2,standard,300,80,105,50,35,25,8,1,LWH,车型1_027,G2#0074,G2_车型1_027_0055,8.0
G2_车型1_027_0057,G2,standard,300,80,130,50,35,25,8,1,LWH,车型1_027,G2#0854,G2_车型1_027_0056,8.0
G2_车型1_027_0058,G2,standard,300,80,155,50,35,25,8,1,LWH,车型1_027,G2#0273,G2_车型1_027_0057,8.0
G2_车型1_027_0059,G2,standard,300,80,180,50,35,25,8,1,LWH,车型1_027,G2#0874,G2_车型1_027_0058,0.0
G2_车型1_027_0060,G2,standard,360,80,30,50,35,25,8,1,LWH,车型1_027,G2#0849,G1_车型1_027_0049,8.0
G2_车型1_027_0061,G2,standard,360,80,55,50,35,25,8,1,LWH,车型1_027,G2#0881,G2_车型1_027_0060,8.0
G2_车型1_027_0062,G2,standard,360,80,80,50,35,25,8,1,LWH,车型1_027,G2#0569,G2_车型1_027_0061,8.0
G2_车型1_027_0063,G2,standard,360,80,105,50,35,25,8,1,LWH,车型1_027,G2#0717,G2_车型1_027_0062,8.0
G2_车型1_027_0064,G2,standard,360,80,130,50,35,25,8,1,LWH,车型1_027,G2#0914,G2_车型1_027_0063,8.0
G2_车型1_027_0065,G2,standard,360,80,155,50,35,25,8,1,LWH,车型1_027,G2#0769,G2_车型1_027_0064,8.0
G2_车型1_027_0066,G2,standard,360,80,180,50,35,25,8,1,LWH,车型1_027,G2#0252,G2_车型1_027_0065,0.0
G2_车型1_027_0067,G2,standard,0,120,30,35,50,25,8,3,WLH,车型1_027,G2#0302,G1_车型1_027_0003,8.0
G2_车型1_027_0068,G2,standard,0,120,55,35,50,25,8,3,WLH,车型1_027,G2#0151,G2_车型1_027_0067,8.0
G2_车型1_027_0069,G2,standard,0,120,80,35,50,25,8,3,WLH,车型1_027,G2#0284,G2_车型1_027_0068,8.0
G2_车型1_027_0070,G2,standard,0,120,105,35,50,25,8,3,WLH,车型1_027,G2#0909,G2_车型1_027_0069,8.0
G2_车型1_027_0071,G2,standard,0,120,130,35,50,25,8,3,WLH,车型1_027,G2#0760,G2_车型1_027_0070,8.0
G2_车型1_027_0072,G2,standard,0,120,155,35,50,25,8,3,WLH,车型1_027,G2#0635,G2_车型1_027_0071,8.0
G2_车型1_027_0073,G2,standard,0,120,180,35,50,25,8,3,WLH,车型1_027,G2#0477,G2_车型1_027_0072,0.0
G2_车型1_027_0074,G2,standard,40,120,30,35,50,25,8,3,WLH,车型1_027,G2#0802,G1_车型1_027_0009,8.0
G2_车型1_027_0075,G2,standard,40,120,55,35,50,25,8,3,WLH,车型1_027,G2#0681,G2_车型1_027_0074,8.0
G2_车型1_027_0076,G2,standard,40,120,80,35,50,25,8,3,WLH,车型1_027,G2#0942,G2_车型1_027_0075,8.0
G2_车型1_027_0077,G2,standard,40,120,105,35,50,25,8,3,WLH,车型1_027,G2#0726,G2_车型1_027_0076,8.0
G2_车型1_027_0078,G2,standard,40,120,130,35,50,25,8,3,WLH,车型1_027,G2#0920,G2_车型1_027_0077,8.0
G2_车型1_027_0079,G2,standard,40,120,155,35,50,25,8,3,WLH,车型1_027,G2#0788,G2_车型1_027_0078,8.0
G2_车型1_027_0080,G2,standard,40,120,180,35,50,25,8,3,WLH,车型1_027,G2#0493,G2_车型1_027_0079,0.0
G2_车型1_027_0081,G2,standard,80,120,30,35,50,25,8,3,WLH,车型1_027,G2#0766,G1_车型1_027_0015,8.0
G2_车型1_027_0082,G2,standard,80,120,55,35,50,25,8,3,WLH,车型1_027,G2#0886,G2_车型1_027_0081,8.0
G2_车型1_027_0083,G2,standard,80,120,80,35,50,25,8,3,WLH,车型1_027,G2#0983,G2_车型1_027_0082,8.0
G2_车型1_027_0084,G2,standard,80,120,105,35,50,25,8,3,WLH,车型1_027,G2#0765,G2_车型1_027_0083,8.0
G2_车型1_027_0085,G2,standard,80,120,130,35,50,25,8,3,WLH,车型1_027,G2#0529,G2_车型1_027_0084,8.0
G2_车型1_027_0086,G2,standard,80,120,155,35,50,25,8,3,WLH,车型1_027,G2#0466,G2_车型1_027_0085,8.0
G2_车型1_027_0087,G2,standard,80,120,180,35,50,25,8,3,WLH,车型1_027,G2#0856,G2_车型1_027_0086,0.0
G2_车型1_027_0088,G2,standard,120,120,30,35,50,25,8,3,WLH,车型1_027,G2#0241,G1_车型1_027_0021,8.0
G2_车型1_027_0089,G2,standard,120,120,55,35,50,25,8,3,WLH,车型1_027,G2#0073,G2_车型1_027_0088,8.0
G2_车型1_027_0090,G2,standard,120,120,80,35,50,25,8,3,WLH,车型1_027,G2#0508,G2_车型1_027_0089,8.0
G2_车型1_027_0091,G2,standard,120,120,105,35,50,25,8,3,WLH,车型1_027,G2#0428,G2_车型1_027_0090,8.0
G2_车型1_027_0092,G2,standard,120,120,130,35,50,25,8,3,WLH,车型1_027,G2#0921,G2_车型1_027_0091,8.0
G2_车型1_027_0093,G2,standard,120,120,155,35,50,25,8,3,WLH,车型1_027,G2#0878,G2_车型1_027_0092,8.0
G2_车型1_027_0094,G2,standard,120,120,180,35,50,25,8,3,WLH,车型1_027,G2#0783,G2_车型1_027_0093,0.0
G2_车型1_027_0095,G2,standard,160,120,30,35,50,25,8,3,WLH,车型1_027,G2#0743,G1_车型1_027_0027,8.0
G2_车型1_027_0096,G2,standard,160,120,55,35,50,25,8,3,WLH,车型1_027,G2#0738,G2_车型1_027_0095,8.0
