item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,truck_id,source_token,support_by,direct_supported_weight
G5_车型1_021_0075,G5,oriented,160,160,120,40,40,60,18,1,LWH,车型1_021,G5#0242,G5_车型1_021_0074,0.0
G5_车型1_021_0076,G5,oriented,200,0,0,40,40,60,18,1,LWH,车型1_021,G5#0228,,18.0
G5_车型1_021_0077,G5,oriented,200,40,0,40,40,60,18,1,LWH,车型1_021,G5#0066,,18.0
G5_车型1_021_0078,G5,oriented,200,80,0,40,40,60,18,1,LWH,车型1_021,G5#0303,,18.0
G5_车型1_021_0079,G5,oriented,200,120,0,40,40,60,18,1,LWH,车型1_021,G5#0122,,18.0
G5_车型1_021_0080,G5,oriented,200,160,0,40,40,60,18,1,LWH,车型1_021,G5#0232,,18.0
G5_车型1_021_0081,G5,oriented,200,0,60,40,40,60,18,1,LWH,车型1_021,G5#0492,G5_车型1_021_0076,18.0
G5_车型1_021_0082,G5,oriented,200,0,120,40,40,60,18,1,LWH,车型1_021,G5#0205,G5_车型1_021_0081,0.0
G5_车型1_021_0083,G5,oriented,200,40,60,40,40,60,18,1,LWH,车型1_021,G5#0261,G5_车型1_021_0077,18.0
G5_车型1_021_0084,G5,oriented,200,40,120,40,40,60,18,1,LWH,车型1_021,G5#0362,G5_车型1_021_0083,0.0
G5_车型1_021_0085,G5,oriented,200,80,60,40,40,60,18,1,LWH,车型1_021,G5#0029,G5_车型1_021_0078,18.0
G5_车型1_021_0086,G5,oriented,200,80,120,40,40,60,18,1,LWH,车型1_021,G5#0012,G5_车型1_021_0085,0.0
G5_车型1_021_0087,G5,oriented,200,120,60,40,40,60,18,1,LWH,车型1_021,G5#0288,G5_车型1_021_0079,18.0
G5_车型1_021_0088,G5,oriented,200,120,120,40,40,60,18,1,LWH,车型1_021,G5#0300,G5_车型1_021_0087,0.0
G5_车型1_021_0089,G5,oriented,200,160,60,40,40,60,18,1,LWH,车型1_021,G5#0002,G5_车型1_021_0080,18.0
G5_车型1_021_0090,G5,oriented,200,160,120,40,40,60,18,1,LWH,车型1_021,G5#0469,G5_车型1_021_0089,0.0
G5_车型1_021_0091,G5,oriented,240,0,0,40,40,60,18,1,LWH,车型1_021,G5#0040,,18.0
G5_车型1_021_0092,G5,oriented,240,40,0,40,40,60,18,1,LWH,车型1_021,G5#0445,,18.0
G5_车型1_021_0093,G5,oriented,240,80,0,40,40,60,18,1,LWH,车型1_021,G5#0463,,18.0
G5_车型1_021_0094,G5,oriented,240,120,0,40,40,60,18,1,LWH,车型1_021,G5#0031,,18.0
G5_车型1_021_0095,G5,oriented,240,160,0,40,40,60,18,1,LWH,车型1_021,G5#0211,,18.0
G5_车型1_021_0096,G5,oriented,240,0,60,40,40,60,18,1,LWH,车型1_021,G5#0432,G5_车型1_021_0091,18.0
G5_车型1_021_0097,G5,oriented,240,0,120,40,40,60,18,1,LWH,车型1_021,G5#0201,G5_车型1_021_0096,0.0
G5_车型1_021_0098,G5,oriented,240,40,60,40,40,60,18,1,LWH,车型1_021,G5#0004,G5_车型1_021_0092,18.0
G5_车型1_021_0099,G5,oriented,240,40,120,40,40,60,18,1,LWH,车型1_021,G5#0340,G5_车型1_021_0098,0.0
G5_车型1_021_0100,G5,oriented,240,80,60,40,40,60,18,1,LWH,车型1_021,G5#0063,G5_车型1_021_0093,18.0
G5_车型1_021_0101,G5,oriented,240,80,120,40,40,60,18,1,LWH,车型1_021,G5#0172,G5_车型1_021_0100,0.0
G5_车型1_021_0102,G5,oriented,240,120,60,40,40,60,18,1,LWH,车型1_021,G5#0187,G5_车型1_021_0094,18.0
G5_车型1_021_0103,G5,oriented,240,120,120,40,40,60,18,1,LWH,车型1_021,G5#0198,G5_车型1_021_0102,0.0
G5_车型1_021_0104,G5,oriented,240,160,60,40,40,60,18,1,LWH,车型1_021,G5#0017,G5_车型1_021_0095,18.0
G5_车型1_021_0105,G5,oriented,240,160,120,40,40,60,18,1,LWH,车型1_021,G5#0071,G5_车型1_021_0104,0.0
G5_车型1_021_0106,G5,oriented,280,0,0,40,40,60,18,1,LWH,车型1_021,G5#0035,,18.0
G5_车型1_021_0107,G5,oriented,280,40,0,40,40,60,18,1,LWH,车型1_021,G5#0191,,18.0
G5_车型1_021_0108,G5,oriented,280,80,0,40,40,60,18,1,LWH,车型1_021,G5#0466,,18.0
G5_车型1_021_0109,G5,oriented,280,120,0,40,40,60,18,1,LWH,车型1_021,G5#0477,,18.0
G5_车型1_021_0110,G5,oriented,280,160,0,40,40,60,18,1,LWH,车型1_021,G5#0057,,18.0
G5_车型1_021_0111,G5,oriented,280,0,60,40,40,60,18,1,LWH,车型1_021,G5#0136,G5_车型1_021_0106,18.0
G5_车型1_021_0112,G5,oriented,280,0,120,40,40,60,18,1,LWH,车型1_021,G5#0064,G5_车型1_021_0111,0.0
G5_车型1_021_0113,G5,oriented,280,40,60,40,40,60,18,1,LWH,车型1_021,G5#0097,G5_车型1_021_0107,18.0
G5_车型1_021_0114,G5,oriented,280,40,120,40,40,60,18,1,LWH,车型1_021,G5#0080,G5_车型1_021_0113,0.0
G5_车型1_021_0115,G5,oriented,280,80,60,40,40,60,18,1,LWH,车型1_021,G5#0348,G5_车型1_021_0108,18.0
G5_车型1_021_0116,G5,oriented,280,80,120,40,40,60,18,1,LWH,车型1_021,G5#0067,G5_车型1_021_0115,0.0
G5_车型1_021_0117,G5,oriented,280,120,60,40,40,60,18,1,LWH,车型1_021,G5#0025,G5_车型1_021_0109,18.0
G5_车型1_021_0118,G5,oriented,280,120,120,40,40,60,18,1,LWH,车型1_021,G5#0431,G5_车型1_021_0117,0.0
G5_车型1_021_0119,G5,oriented,280,160,60,40,40,60,18,1,LWH,车型1_021,G5#0371,G5_车型1_021_0110,18.0
G5_车型1_021_0120,G5,oriented,280,160,120,40,40,60,18,1,LWH,车型1_021,G5#0315,G5_车型1_021_0119,0.0
G5_车型1_021_0121,G5,oriented,320,0,0,40,40,60,18,1,LWH,车型1_021,G5#0337,,18.0
G5_车型1_021_0122,G5,oriented,320,40,0,40,40,60,18,1,LWH,车型1_021,G5#0183,,18.0
G5_车型1_021_0123,G5,oriented,320,80,0,40,40,60,18,1,LWH,车型1_021,G5#0480,,18.0
G5_车型1_021_0124,G5,oriented,320,120,0,40,40,60,18,1,LWH,车型1_021,G5#0147,,18.0
G5_车型1_021_0125,G5,oriented,320,160,0,40,40,60,18,1,LWH,车型1_021,G5#0171,,18.0
G5_车型1_021_0126,G5,oriented,360,0,0,40,40,60,18,1,LWH,车型1_021,G5#0081,,18.0
G5_车型1_021_0127,G5,oriented,360,40,0,40,40,60,18,1,LWH,车型1_021,G5#0023,,18.0
G5_车型1_021_0128,G5,oriented,360,80,0,40,40,60,18,1,LWH,车型1_021,G5#0217,,18.0
G5_车型1_021_0129,G5,oriented,360,120,0,40,40,60,18,1,LWH,车型1_021,G5#0474,,18.0
G5_车型1_021_0130,G5,oriented,360,160,0,40,40,60,18,1,LWH,车型1_021,G5#0460,,18.0
G5_车型1_021_0131,G5,oriented,320,0,60,40,40,60,18,1,LWH,车型1_021,G5#0247,G5_车型1_021_0121,18.0
G5_车型1_021_0132,G5,oriented,320,0,120,40,40,60,18,1,LWH,车型1_021,G5#0179,G5_车型1_021_0131,0.0
G5_车型1_021_0133,G5,oriented,360,0,60,40,40,60,18,1,LWH,车型1_021,G5#0106,G5_车型1_021_0126,18.0
G5_车型1_021_0134,G5,oriented,360,0,120,40,40,60,18,1,LWH,车型1_021,G5#0085,G5_车型1_021_0133,0.0
G5_车型1_021_0135,G5,oriented,320,40,60,40,40,60,18,1,LWH,车型1_021,G5#0476,G5_车型1_021_0122,18.0
G5_车型1_021_0136,G5,oriented,320,40,120,40,40,60,18,1,LWH,车型1_021,G5#0381,G5_车型1_021_0135,0.0
G5_车型1_021_0137,G5,oriented,360,40,60,40,40,60,18,1,LWH,车型1_021,G5#0485,G5_车型1_021_0127,18.0
G5_车型1_021_0138,G5,oriented,360,40,120,40,40,60,18,1,LWH,车型1_021,G5#0443,G5_车型1_021_0137,0.0
G5_车型1_021_0139,G5,oriented,320,80,60,40,40,60,18,1,LWH,车型1_021,G5#0229,G5_车型1_021_0123,18.0
G5_车型1_021_0140,G5,oriented,320,80,120,40,40,60,18,1,LWH,车型1_021,G5#0090,G5_车型1_021_0139,0.0
G5_车型1_021_0141,G5,oriented,360,80,60,40,40,60,18,1,LWH,车型1_021,G5#0459,G5_车型1_021_0128,18.0
G5_车型1_021_0142,G5,oriented,360,80,120,40,40,60,18,1,LWH,车型1_021,G5#0169,G5_车型1_021_0141,0.0
G5_车型1_021_0143,G5,oriented,320,120,60,40,40,60,18,1,LWH,车型1_021,G5#0373,G5_车型1_021_0124,18.0
G5_车型1_021_0144,G5,oriented,320,120,120,40,40,60,18,1,LWH,车型1_021,G5#0449,G5_车型1_021_0143,0.0
G5_车型1_021_0145,G5,oriented,360,120,60,40,40,60,18,1,LWH,车型1_021,G5#0287,G5_车型1_021_0129,18.0
G5_车型1_021_0146,G5,oriented,360,120,120,40,40,60,18,1,LWH,车型1_021,G5#0047,G5_车型1_021_0145,0.0
G5_车型1_021_0147,G5,oriented,320,160,60,40,40,60,18,1,LWH,车型1_021,G5#0072,G5_车型1_021_0125,18.0
G5_车型1_021_0148,G5,oriented,320,160,120,40,40,60,18,1,LWH,车型1_021,G5#0468,G5_车型1_021_0147,0.0
G5_车型1_021_0149,G5,oriented,360,160,60,40,40,60,18,1,LWH,车型1_021,G5#0355,G5_车型1_021_0130,18.0
G5_车型1_021_0150,G5,oriented,360,160,120,40,40,60,18,1,LWH,车型1_021,G5#0225,G5_车型1_021_0149,0.0
