type_id,product_name,x,y,z,length,width,height,orientation_id,rotation
P5,5L*4(常规品),4511,1711,1932,323,385,322,2,LHW
P1,3.68L*4,1041,320,301,347,301,301,3,HLW
P1,3.68L*4,1041,320,602,347,301,301,3,HLW
P1,3.68L*4,1041,320,903,347,301,301,3,HLW
P1,3.68L*4,1041,320,1204,347,301,301,3,HLW
P1,3.68L*4,1041,320,1505,347,301,301,3,HLW
P1,3.68L*4,1041,320,1806,347,301,301,3,HLW
P2,1.8L*6,1041,0,238,347,320,238,2,LHW
P2,1.8L*6,1041,0,476,347,320,238,2,LHW
P2,1.8L*6,1041,0,714,347,320,238,2,LHW
P2,1.8L*6,1041,0,952,347,320,238,2,LHW
P2,1.8L*6,1041,0,1190,347,320,238,2,LHW
P1,3.68L*4,1041,0,1428,347,301,301,3,HLW
P1,3.68L*4,1041,0,1729,347,301,301,3,HLW
P1,3.68L*4,1041,0,2030,347,301,301,3,HLW
P3,4L*4,5552,621,265,318,380,265,2,LHW
P3,4L*4,5552,621,530,318,380,265,2,LHW
P3,4L*4,5552,621,795,318,380,265,2,LHW
P6,8L*2,5552,621,1060,226,370,435,4,WHL
P6,8L*2,5552,621,1495,226,370,435,4,WHL
P6,8L*2,5552,621,1930,226,370,435,4,WHL
P4,5L*4(异形瓶),0,1920,345,345,395,345,2,LHW
P4,5L*4(异形瓶),0,1920,690,345,395,345,2,LHW
P4,5L*4(异形瓶),0,1920,1035,345,395,345,2,LHW
P4,5L*4(异形瓶),0,1920,1380,345,395,345,2,LHW
P4,5L*4(异形瓶),0,1920,1725,345,395,345,2,LHW
P3,4L*4,0,1920,2070,318,380,265,2,LHW
P3,4L*4,3470,941,265,318,380,265,2,LHW
P3,4L*4,3470,941,530,318,380,265,2,LHW
P3,4L*4,3470,941,795,318,380,265,2,LHW
P6,8L*2,3470,941,1060,226,370,435,4,WHL
P6,8L*2,3470,941,1495,226,370,435,4,WHL
P6,8L*2,3470,941,1930,226,370,435,4,WHL
P2,1.8L*6,1388,0,238,347,320,238,2,LHW
P2,1.8L*6,1388,0,476,347,320,238,2,LHW
P2,1.8L*6,1388,0,714,347,320,238,2,LHW
P2,1.8L*6,1388,0,952,347,320,238,2,LHW
P2,1.8L*6,1388,0,1190,347,320,238,2,LHW
P1,3.68L*4,1388,0,1428,347,301,301,3,HLW
P1,3.68L*4,1388,0,1729,347,301,301,3,HLW
P1,3.68L*4,1388,0,2030,347,301,301,3,HLW
P4,5L*4(异形瓶),3123,1938,345,345,395,345,2,LHW
P4,5L*4(异形瓶),3123,1938,690,345,395,345,2,LHW
P4,5L*4(异形瓶),3123,1938,1035,345,395,345,2,LHW
P4,5L*4(异形瓶),3123,1938,1380,345,395,345,2,LHW
P4,5L*4(异形瓶),3123,1938,1725,345,395,345,2,LHW
P3,4L*4,3123,1938,2070,318,380,265,2,LHW
P8,20L(软),4164,1381,178,306,495,178,2,LHW
P8,20L(软),4164,1381,356,306,495,178,2,LHW
P8,20L(软),4164,1381,534,306,495,178,2,LHW
P8,20L(软),4164,1381,712,306,495,178,2,LHW
P8,20L(软),4164,1381,890,306,495,178,2,LHW
P7,10L*2,4164,1381,1068,225,438,430,3,WLH
P7,10L*2,4164,1381,1498,225,438,430,3,WLH
P7,10L*2,4164,1381,1928,225,438,430,3,WLH
P3,4L*4,4164,1001,265,318,380,265,2,LHW
P3,4L*4,4164,1001,530,318,380,265,2,LHW
P3,4L*4,4164,1001,795,318,380,265,2,LHW
P6,8L*2,4164,1001,1060,226,370,435,4,WHL
P6,8L*2,4164,1001,1495,226,370,435,4,WHL
P6,8L*2,4164,1001,1930,226,370,435,4,WHL
P2,1.8L*6,1735,0,238,347,320,238,2,LHW
P2,1.8L*6,1735,0,476,347,320,238,2,LHW
P2,1.8L*6,1735,0,714,347,320,238,2,LHW
P2,1.8L*6,1735,0,952,347,320,238,2,LHW
P2,1.8L*6,1735,0,1190,347,320,238,2,LHW
P1,3.68L*4,1735,0,1428,347,301,301,3,HLW
P1,3.68L*4,1735,0,1729,347,301,301,3,HLW
P1,3.68L*4,1735,0,2030,347,301,301,3,HLW
P3,4L*4,4858,1001,265,318,380,265,2,LHW
P3,4L*4,4858,1001,530,318,380,265,2,LHW
P3,4L*4,4858,1001,795,318,380,265,2,LHW
P6,8L*2,4858,1001,1060,226,370,435,4,WHL
P6,8L*2,4858,1001,1495,226,370,435,4,WHL
P6,8L*2,4858,1001,1930,226,370,435,4,WHL
P8,20L(软),4858,1381,178,306,495,178,2,LHW
P8,20L(软),4858,1381,356,306,495,178,2,LHW
P8,20L(软),4858,1381,534,306,495,178,2,LHW
P8,20L(软),4858,1381,712,306,495,178,2,LHW
P8,20L(软),4858,1381,890,306,495,178,2,LHW
P7,10L*2,4858,1381,1068,225,438,430,3,WLH
P7,10L*2,4858,1381,1498,225,438,430,3,WLH
P7,10L*2,4858,1381,1928,225,438,430,3,WLH
P1,3.68L*4,1388,320,301,347,301,301,3,HLW
P1,3.68L*4,1388,320,602,347,301,301,3,HLW
P1,3.68L*4,1388,320,903,347,301,301,3,HLW
P1,3.68L*4,1388,320,1204,347,301,301,3,HLW
P1,3.68L*4,1388,320,1505,347,301,301,3,HLW
P1,3.68L*4,1388,320,1806,347,301,301,3,HLW
P3,4L*4,5552,1001,265,318,380,265,2,LHW
P3,4L*4,5552,1001,530,318,380,265,2,LHW
P3,4L*4,5552,1001,795,318,380,265,2,LHW
P6,8L*2,5552,1001,1060,226,370,435,4,WHL
P6,8L*2,5552,1001,1495,226,370,435,4,WHL
P6,8L*2,5552,1001,1930,226,370,435,4,WHL
P2,1.8L*6,2082,0,238,347,320,238,2,LHW
P2,1.8L*6,2082,0,476,347,320,238,2,LHW
P2,1.8L*6,2082,0,714,347,320,238,2,LHW
P2,1.8L*6,2082,0,952,347,320,238,2,LHW
P2,1.8L*6,2082,0,1190,347,320,238,2,LHW
P1,3.68L*4,2082,0,1428,347,301,301,3,HLW
P1,3.68L*4,2082,0,1729,347,301,301,3,HLW
P1,3.68L*4,2082,0,2030,347,301,301,3,HLW
P8,20L(软),5552,1381,178,306,495,178,2,LHW
P8,20L(软),5552,1381,356,306,495,178,2,LHW
P8,20L(软),5552,1381,534,306,495,178,2,LHW
P8,20L(软),5552,1381,712,306,495,178,2,LHW
P7,10L*2,5552,1381,890,225,438,430,3,WLH
P7,10L*2,5552,1381,1320,225,438,430,3,WLH
P7,10L*2,5552,1381,1750,225,438,430,3,WLH
P3,4L*4,3817,1242,265,318,380,265,2,LHW
P3,4L*4,3817,1242,530,318,380,265,2,LHW
P3,4L*4,3817,1242,795,318,380,265,2,LHW
P6,8L*2,3817,1242,1060,226,370,435,4,WHL
P6,8L*2,3817,1242,1495,226,370,435,4,WHL
P6,8L*2,3817,1242,1930,226,370,435,4,WHL
P2,1.8L*6,2429,0,238,347,320,238,2,LHW
P2,1.8L*6,2429,0,476,347,320,238,2,LHW
P2,1.8L*6,2429,0,714,347,320,238,2,LHW
P2,1.8L*6,2429,0,952,347,320,238,2,LHW
P2,1.8L*6,2429,0,1190,347,320,238,2,LHW
P1,3.68L*4,2429,0,1428,347,301,301,3,HLW
P1,3.68L*4,2429,0,1729,347,301,301,3,HLW
P1,3.68L*4,2429,0,2030,347,301,301,3,HLW
P3,4L*4,3470,1321,265,318,380,265,2,LHW
P3,4L*4,3470,1321,530,318,380,265,2,LHW
P3,4L*4,3470,1321,795,318,380,265,2,LHW
P6,8L*2,3470,1321,1060,226,370,435,4,WHL
P6,8L*2,3470,1321,1495,226,370,435,4,WHL
P6,8L*2,3470,1321,1930,226,370,435,4,WHL
P8,20L(软),3817,1622,178,306,495,178,2,LHW
P8,20L(软),3817,1622,356,306,495,178,2,LHW
P8,20L(软),3817,1622,534,306,495,178,2,LHW
P8,20L(软),3817,1622,712,306,495,178,2,LHW
P7,10L*2,3817,1622,890,225,438,430,3,WLH
P7,10L*2,3817,1622,1320,225,438,430,3,WLH
P7,10L*2,3817,1622,1750,225,438,430,3,WLH
P3,4L*4,2429,1543,265,318,380,265,2,LHW
P3,4L*4,2429,1543,530,318,380,265,2,LHW
P3,4L*4,2429,1543,795,318,380,265,2,LHW
P6,8L*2,2429,1543,1060,226,370,435,4,WHL
P6,8L*2,2429,1543,1495,226,370,435,4,WHL
P6,8L*2,2429,1543,1930,226,370,435,4,WHL
P2,1.8L*6,2776,0,238,347,320,238,2,LHW
P2,1.8L*6,2776,0,476,347,320,238,2,LHW
P2,1.8L*6,2776,0,714,347,320,238,2,LHW
P2,1.8L*6,2776,0,952,347,320,238,2,LHW
P2,1.8L*6,2776,0,1190,347,320,238,2,LHW
P1,3.68L*4,2776,0,1428,347,301,301,3,HLW
P1,3.68L*4,2776,0,1729,347,301,301,3,HLW
P1,3.68L*4,2776,0,2030,347,301,301,3,HLW
P8,20L(软),5205,1692,178,306,495,178,2,LHW
P8,20L(软),5205,1692,356,306,495,178,2,LHW
P8,20L(软),5205,1692,534,306,495,178,2,LHW
P8,20L(软),5205,1692,712,306,495,178,2,LHW
P7,10L*2,5205,1692,890,225,438,430,3,WLH
P7,10L*2,5205,1692,1320,225,438,430,3,WLH
P7,10L*2,5205,1692,1750,225,438,430,3,WLH
P3,4L*4,2776,1562,265,318,380,265,2,LHW
P3,4L*4,2776,1562,530,318,380,265,2,LHW
P3,4L*4,2776,1562,795,318,380,265,2,LHW
P6,8L*2,2776,1562,1060,226,370,435,4,WHL
P6,8L*2,2776,1562,1495,226,370,435,4,WHL
P6,8L*2,2776,1562,1930,226,370,435,4,WHL
P8,20L(软),3470,1701,178,306,495,178,2,LHW
P8,20L(软),3470,1701,356,306,495,178,2,LHW
P8,20L(软),3470,1701,534,306,495,178,2,LHW
P8,20L(软),3470,1701,712,306,495,178,2,LHW
P7,10L*2,3470,1701,890,225,438,430,3,WLH
P7,10L*2,3470,1701,1320,225,438,430,3,WLH
P7,10L*2,3470,1701,1750,225,438,430,3,WLH
P3,4L*4,2429,1923,265,318,380,265,2,LHW
P3,4L*4,2429,1923,530,318,380,265,2,LHW
P3,4L*4,2429,1923,795,318,380,265,2,LHW
P6,8L*2,2429,1923,1060,226,370,435,4,WHL
P6,8L*2,2429,1923,1495,226,370,435,4,WHL
P6,8L*2,2429,1923,1930,226,370,435,4,WHL
P2,1.8L*6,3123,0,238,347,320,238,2,LHW
P2,1.8L*6,3123,0,476,347,320,238,2,LHW
P2,1.8L*6,3123,0,714,347,320,238,2,LHW
P2,1.8L*6,3123,0,952,347,320,238,2,LHW
P1,3.68L*4,3123,0,1190,347,301,301,3,HLW
P1,3.68L*4,3123,0,1491,347,301,301,3,HLW
P1,3.68L*4,3123,0,1792,347,301,301,3,HLW
P3,4L*4,2776,1942,265,318,380,265,2,LHW
P3,4L*4,2776,1942,530,318,380,265,2,LHW
P3,4L*4,2776,1942,795,318,380,265,2,LHW
P6,8L*2,2776,1942,1060,226,370,435,4,WHL
P6,8L*2,2776,1942,1495,226,370,435,4,WHL
P6,8L*2,2776,1942,1930,226,370,435,4,WHL
P2,1.8L*6,3470,0,238,347,320,238,2,LHW
P2,1.8L*6,3470,0,476,347,320,238,2,LHW
P2,1.8L*6,3470,0,714,347,320,238,2,LHW
P2,1.8L*6,3470,0,952,347,320,238,2,LHW
P1,3.68L*4,3470,0,1190,347,301,301,3,HLW
P1,3.68L*4,3470,0,1491,347,301,301,3,HLW
P1,3.68L*4,3470,0,1792,347,301,301,3,HLW
P2,1.8L*6,3817,0,238,347,320,238,2,LHW
P2,1.8L*6,3817,0,476,347,320,238,2,LHW
P2,1.8L*6,3817,0,714,347,320,238,2,LHW
P2,1.8L*6,3817,0,952,347,320,238,2,LHW
P1,3.68L*4,3817,0,1190,347,301,301,3,HLW
P1,3.68L*4,3817,0,1491,347,301,301,3,HLW
P3,4L*4,3817,0,1792,318,265,380,1,LWH
P2,1.8L*6,4164,0,238,347,320,238,2,LHW
P3,4L*4,4164,0,476,265,318,380,3,WLH
P3,4L*4,4164,0,856,265,318,380,3,WLH
P3,4L*4,4164,0,1236,265,318,380,3,WLH
P3,4L*4,4164,0,1616,265,318,380,3,WLH
P3,4L*4,4164,0,1996,265,318,380,3,WLH
P8,20L(软),4511,0,238,178,306,495,3,WLH
P8,20L(软),4511,0,733,178,306,495,3,WLH
P8,20L(软),4511,0,1228,178,306,495,3,WLH
P8,20L(软),4511,0,1723,178,306,495,3,WLH
P8,20L(软),5552,0,238,178,306,495,3,WLH
P8,20L(软),5552,0,733,178,306,495,3,WLH
P8,20L(软),5552,0,1228,178,306,495,3,WLH
P8,20L(软),5552,0,1723,178,306,495,3,WLH
P3,4L*4,4858,301,238,265,318,380,3,WLH
P3,4L*4,4858,301,618,265,318,380,3,WLH
P3,4L*4,4858,301,998,265,318,380,3,WLH
P3,4L*4,4858,301,1378,265,318,380,3,WLH
P3,4L*4,4858,301,1758,265,318,380,3,WLH
P8,20L(软),5205,301,238,178,306,495,3,WLH
P8,20L(软),5205,301,733,178,306,495,3,WLH
P8,20L(软),5205,301,1228,178,306,495,3,WLH
P8,20L(软),5205,301,1723,178,306,495,3,WLH
P3,4L*4,0,320,238,265,318,380,3,WLH
P3,4L*4,0,320,618,265,318,380,3,WLH
P3,4L*4,0,320,998,265,318,380,3,WLH
P3,4L*4,0,320,1378,265,318,380,3,WLH
P3,4L*4,0,320,1758,265,318,380,3,WLH
P8,20L(软),347,320,238,178,306,495,3,WLH
P8,20L(软),347,320,733,178,306,495,3,WLH
P8,20L(软),347,320,1228,178,306,495,3,WLH
P8,20L(软),347,320,1723,178,306,495,3,WLH
P3,4L*4,2776,320,238,265,318,380,3,WLH
