type_id,product_name,x,y,z,length,width,height,orientation_id,rotation
P8,20L(软),9572,0,265,495,306,178,5,HLW
P8,20L(软),10067,0,265,495,306,178,5,HLW
P8,20L(软),10562,0,265,495,306,178,5,HLW
P8,20L(软),11057,0,265,495,306,178,5,HLW
P6,8L*2,11552,0,265,435,370,226,2,LHW
P2,1.8L*6,0,380,265,320,347,238,5,HLW
P3,4L*4,320,380,265,318,380,265,2,LHW
P2,1.8L*6,638,380,265,320,347,238,5,HLW
P3,4L*4,958,380,265,318,380,265,2,LHW
P2,1.8L*6,1276,380,265,320,347,238,5,HLW
P3,4L*4,1596,380,265,318,380,265,2,LHW
P2,1.8L*6,1914,380,265,320,347,238,5,HLW
P3,4L*4,2234,380,265,318,380,265,2,LHW
P2,1.8L*6,2552,380,265,320,347,238,5,HLW
P3,4L*4,2872,380,265,318,380,265,2,LHW
P2,1.8L*6,3190,380,265,320,347,238,5,HLW
P3,4L*4,3510,380,265,318,380,265,2,LHW
P2,1.8L*6,3828,380,265,320,347,238,5,HLW
P3,4L*4,4148,380,265,318,380,265,2,LHW
P2,1.8L*6,4466,380,265,320,347,238,5,HLW
P3,4L*4,4786,380,265,318,380,265,2,LHW
P2,1.8L*6,5104,380,265,320,347,238,5,HLW
P6,8L*2,5424,380,265,435,370,226,2,LHW
P6,8L*2,5859,380,265,435,370,226,2,LHW
P6,8L*2,6294,380,265,435,370,226,2,LHW
P6,8L*2,6729,380,265,435,370,226,2,LHW
P8,20L(软),7164,380,265,495,306,178,5,HLW
P6,8L*2,7659,380,265,435,370,226,2,LHW
P8,20L(软),8094,380,265,495,306,178,5,HLW
P6,8L*2,8589,380,265,435,370,226,2,LHW
P8,20L(软),9024,380,265,495,306,178,5,HLW
P8,20L(软),9519,380,265,495,306,178,5,HLW
P8,20L(软),10014,380,265,495,306,178,5,HLW
P8,20L(软),10509,380,265,495,306,178,5,HLW
P8,20L(软),11004,380,265,495,306,178,5,HLW
P8,20L(软),11499,380,265,495,306,178,5,HLW
P2,1.8L*6,0,760,265,320,347,238,5,HLW
P3,4L*4,320,760,265,318,380,265,2,LHW
P8,20L(软),638,760,265,306,495,178,2,LHW
P2,1.8L*6,944,760,265,320,347,238,5,HLW
P3,4L*4,1264,760,265,318,380,265,2,LHW
P8,20L(软),1582,760,265,306,495,178,2,LHW
P2,1.8L*6,1888,760,265,320,347,238,5,HLW
P8,20L(软),2208,760,265,306,495,178,2,LHW
P3,4L*4,2514,760,265,318,380,265,2,LHW
P7,10L*2,2832,760,265,430,438,225,5,HLW
P2,1.8L*6,3262,760,265,320,347,238,5,HLW
P7,10L*2,3582,760,265,430,438,225,5,HLW
P8,20L(软),4012,760,265,306,495,178,2,LHW
P7,10L*2,4318,760,265,430,438,225,5,HLW
P7,10L*2,4748,760,265,430,438,225,5,HLW
P7,10L*2,5178,760,265,430,438,225,5,HLW
P6,8L*2,5608,760,265,370,435,226,5,HLW
P7,10L*2,5978,760,265,430,438,225,5,HLW
P7,10L*2,6408,760,265,430,438,225,5,HLW
P6,8L*2,6838,760,265,370,435,226,5,HLW
P7,10L*2,7208,760,265,430,438,225,5,HLW
P7,10L*2,7638,760,265,430,438,225,5,HLW
P7,10L*2,8068,760,265,430,438,225,5,HLW
P7,10L*2,8498,760,265,438,430,225,2,LHW
P7,10L*2,8936,760,265,438,430,225,2,LHW
P7,10L*2,9374,760,265,438,430,225,2,LHW
P7,10L*2,9812,760,265,438,430,225,2,LHW
P7,10L*2,10250,760,265,438,430,225,2,LHW
P7,10L*2,10688,760,265,438,430,225,2,LHW
P7,10L*2,11126,760,265,438,430,225,2,LHW
P7,10L*2,11564,760,265,430,438,225,5,HLW
P3,4L*4,0,1255,265,318,380,265,2,LHW
P2,1.8L*6,318,1255,265,320,347,238,5,HLW
P3,4L*4,638,1255,265,318,380,265,2,LHW
P8,20L(软),956,1255,265,306,495,178,2,LHW
P2,1.8L*6,1262,1255,265,320,347,238,5,HLW
P8,20L(软),1582,1255,265,306,495,178,2,LHW
P3,4L*4,1888,1255,265,318,380,265,2,LHW
P2,1.8L*6,2206,1255,265,320,347,238,5,HLW
P8,20L(软),2526,1255,265,306,495,178,2,LHW
P3,4L*4,2832,1255,265,318,380,265,2,LHW
P2,1.8L*6,3150,1255,265,320,347,238,5,HLW
P6,8L*2,3470,1255,265,370,435,226,5,HLW
P8,20L(软),3840,1255,265,306,495,178,2,LHW
P6,8L*2,4146,1255,265,370,435,226,5,HLW
P3,4L*4,4516,1255,265,318,380,265,2,LHW
P8,20L(软),4834,1255,265,306,495,178,2,LHW
P6,8L*2,5140,1255,265,370,435,226,5,HLW
P6,8L*2,5510,1255,265,370,435,226,5,HLW
P8,20L(软),5880,1255,265,306,495,178,2,LHW
P2,1.8L*6,6186,1255,265,320,347,238,5,HLW
P6,8L*2,6506,1255,265,370,435,226,5,HLW
P6,8L*2,6876,1255,265,370,435,226,5,HLW
P8,20L(软),7246,1255,265,306,495,178,2,LHW
P6,8L*2,7552,1255,265,370,435,226,5,HLW
P6,8L*2,7922,1255,265,370,435,226,5,HLW
P7,10L*2,8292,1255,265,438,430,225,2,LHW
P7,10L*2,8730,1255,265,438,430,225,2,LHW
P7,10L*2,9168,1255,265,438,430,225,2,LHW
P7,10L*2,9606,1255,265,438,430,225,2,LHW
P7,10L*2,10044,1255,265,438,430,225,2,LHW
P7,10L*2,10482,1255,265,438,430,225,2,LHW
P7,10L*2,10920,1255,265,438,430,225,2,LHW
P7,10L*2,11358,1255,265,438,430,225,2,LHW
P3,4L*4,0,1750,265,318,380,265,2,LHW
P2,1.8L*6,318,1750,265,320,347,238,5,HLW
P3,4L*4,638,1750,265,318,380,265,2,LHW
P2,1.8L*6,956,1750,265,320,347,238,5,HLW
P3,4L*4,1276,1750,265,318,380,265,2,LHW
P2,1.8L*6,1594,1750,265,320,347,238,5,HLW
P8,20L(软),1914,1750,265,306,495,178,2,LHW
P3,4L*4,2220,1750,265,318,380,265,2,LHW
P2,1.8L*6,2538,1750,265,320,347,238,5,HLW
P8,20L(软),2858,1750,265,306,495,178,2,LHW
P3,4L*4,3164,1750,265,318,380,265,2,LHW
P2,1.8L*6,3482,1750,265,320,347,238,5,HLW
P8,20L(软),3802,1750,265,306,495,178,2,LHW
P3,4L*4,4108,1750,265,318,380,265,2,LHW
P8,20L(软),4426,1750,265,306,495,178,2,LHW
P6,8L*2,4732,1750,265,370,435,226,5,HLW
P2,1.8L*6,5102,1750,265,320,347,238,5,HLW
P6,8L*2,5422,1750,265,370,435,226,5,HLW
P8,20L(软),5792,1750,265,306,495,178,2,LHW
P6,8L*2,6098,1750,265,370,435,226,5,HLW
P3,4L*4,6468,1750,265,318,380,265,2,LHW
P6,8L*2,6786,1750,265,370,435,226,5,HLW
P8,20L(软),7156,1750,265,306,495,178,2,LHW
P6,8L*2,7462,1750,265,370,435,226,5,HLW
P6,8L*2,7832,1750,265,370,435,226,5,HLW
P8,20L(软),8202,1750,265,306,495,178,2,LHW
P6,8L*2,8508,1750,265,370,435,226,5,HLW
P7,10L*2,8878,1750,265,438,430,225,2,LHW
P7,10L*2,9316,1750,265,438,430,225,2,LHW
P7,10L*2,9754,1750,265,438,430,225,2,LHW
P7,10L*2,10192,1750,265,438,430,225,2,LHW
P7,10L*2,10630,1750,265,438,430,225,2,LHW
P7,10L*2,11068,1750,265,438,430,225,2,LHW
P7,10L*2,11506,1750,265,438,430,225,2,LHW
P3,4L*4,0,0,530,318,380,265,2,LHW
P2,1.8L*6,318,0,530,320,347,238,5,HLW
P3,4L*4,638,0,530,318,380,265,2,LHW
P2,1.8L*6,956,0,530,320,347,238,5,HLW
P3,4L*4,1276,0,530,318,380,265,2,LHW
P2,1.8L*6,1594,0,530,320,347,238,5,HLW
P3,4L*4,1914,0,530,318,380,265,2,LHW
P2,1.8L*6,2232,0,530,320,347,238,5,HLW
P3,4L*4,2552,0,530,318,380,265,2,LHW
P2,1.8L*6,2870,0,530,320,347,238,5,HLW
P3,4L*4,3190,0,530,318,380,265,2,LHW
P2,1.8L*6,3508,0,530,320,347,238,5,HLW
P3,4L*4,3828,0,530,318,380,265,2,LHW
P2,1.8L*6,4146,0,530,320,347,238,5,HLW
P3,4L*4,4466,0,530,318,380,265,2,LHW
P2,1.8L*6,4784,0,530,320,347,238,5,HLW
P6,8L*2,5104,0,530,435,370,226,2,LHW
P3,4L*4,5539,0,530,318,380,265,2,LHW
P6,8L*2,5857,0,530,435,370,226,2,LHW
P6,8L*2,6292,0,530,435,370,226,2,LHW
P6,8L*2,6727,0,530,435,370,226,2,LHW
P6,8L*2,7162,0,530,435,370,226,2,LHW
P6,8L*2,7597,0,530,435,370,226,2,LHW
P6,8L*2,8032,0,530,435,370,226,2,LHW
P8,20L(软),8467,0,530,495,306,178,5,HLW
P8,20L(软),8962,0,530,495,306,178,5,HLW
P6,8L*2,9457,0,530,435,370,226,2,LHW
P8,20L(软),9892,0,530,495,306,178,5,HLW
P8,20L(软),10387,0,530,495,306,178,5,HLW
P8,20L(软),10882,0,530,495,306,178,5,HLW
P8,20L(软),11377,0,530,495,306,178,5,HLW
P2,1.8L*6,0,380,530,320,347,238,5,HLW
P3,4L*4,320,380,530,318,380,265,2,LHW
P2,1.8L*6,638,380,530,320,347,238,5,HLW
P3,4L*4,958,380,530,318,380,265,2,LHW
P2,1.8L*6,1276,380,530,320,347,238,5,HLW
P3,4L*4,1596,380,530,318,380,265,2,LHW
P2,1.8L*6,1914,380,530,320,347,238,5,HLW
P3,4L*4,2234,380,530,318,380,265,2,LHW
P2,1.8L*6,2552,380,530,320,347,238,5,HLW
P3,4L*4,2872,380,530,318,380,265,2,LHW
P2,1.8L*6,3190,380,530,320,347,238,5,HLW
P3,4L*4,3510,380,530,318,380,265,2,LHW
P2,1.8L*6,3828,380,530,320,347,238,5,HLW
P3,4L*4,4148,380,530,318,380,265,2,LHW
P2,1.8L*6,4466,380,530,320,347,238,5,HLW
P3,4L*4,4786,380,530,318,380,265,2,LHW
P6,8L*2,5104,380,530,435,370,226,2,LHW
P6,8L*2,5539,380,530,435,370,226,2,LHW
P6,8L*2,5974,380,530,435,370,226,2,LHW
P6,8L*2,6409,380,530,435,370,226,2,LHW
P6,8L*2,6844,380,530,435,370,226,2,LHW
P8,20L(软),7279,380,530,495,306,178,5,HLW
P6,8L*2,7774,380,530,435,370,226,2,LHW
P8,20L(软),8209,380,530,495,306,178,5,HLW
P6,8L*2,8704,380,530,435,370,226,2,LHW
P8,20L(软),9139,380,530,495,306,178,5,HLW
P8,20L(软),9634,380,530,495,306,178,5,HLW
P8,20L(软),10129,380,530,495,306,178,5,HLW
P8,20L(软),10624,380,530,495,306,178,5,HLW
P8,20L(软),11119,380,530,495,306,178,5,HLW
P3,4L*4,11614,380,530,380,318,265,5,HLW
P2,1.8L*6,0,760,530,320,347,238,5,HLW
P2,1.8L*6,320,760,530,320,347,238,5,HLW
P8,20L(软),640,760,530,306,495,178,2,LHW
P8,20L(软),946,760,530,306,495,178,2,LHW
P2,1.8L*6,1252,760,530,320,347,238,5,HLW
P8,20L(软),1572,760,530,306,495,178,2,LHW
P3,4L*4,1878,760,530,318,380,265,2,LHW
P2,1.8L*6,2196,760,530,320,347,238,5,HLW
P8,20L(软),2516,760,530,306,495,178,2,LHW
P3,4L*4,2822,760,530,318,380,265,2,LHW
P2,1.8L*6,3140,760,530,320,347,238,5,HLW
P7,10L*2,3460,760,530,430,438,225,5,HLW
P8,20L(软),3890,760,530,306,495,178,2,LHW
P7,10L*2,4196,760,530,430,438,225,5,HLW
P7,10L*2,4626,760,530,430,438,225,5,HLW
P8,20L(软),5056,760,530,306,495,178,2,LHW
P7,10L*2,5362,760,530,430,438,225,5,HLW
P6,8L*2,5792,760,530,370,435,226,5,HLW
P7,10L*2,6162,760,530,430,438,225,5,HLW
P7,10L*2,6592,760,530,430,438,225,5,HLW
P7,10L*2,7022,760,530,430,438,225,5,HLW
P6,8L*2,7452,760,530,370,435,226,5,HLW
P7,10L*2,7822,760,530,430,438,225,5,HLW
P7,10L*2,8252,760,530,438,430,225,2,LHW
P7,10L*2,8690,760,530,438,430,225,2,LHW
P7,10L*2,9128,760,530,438,430,225,2,LHW
P7,10L*2,9566,760,530,438,430,225,2,LHW
P7,10L*2,10004,760,530,438,430,225,2,LHW
P7,10L*2,10442,760,530,438,430,225,2,LHW
P7,10L*2,10880,760,530,438,430,225,2,LHW
P7,10L*2,11318,760,530,438,430,225,2,LHW
P3,4L*4,0,1255,530,318,380,265,2,LHW
P2,1.8L*6,318,1255,530,320,347,238,5,HLW
P3,4L*4,638,1255,530,318,380,265,2,LHW
P2,1.8L*6,956,1255,530,320,347,238,5,HLW
P3,4L*4,1276,1255,530,318,380,265,2,LHW
P8,20L(软),1594,1255,530,306,495,178,2,LHW
P2,1.8L*6,1900,1255,530,320,347,238,5,HLW
P8,20L(软),2220,1255,530,306,495,178,2,LHW
P3,4L*4,2526,1255,530,318,380,265,2,LHW
P2,1.8L*6,2844,1255,530,320,347,238,5,HLW
P6,8L*2,3164,1255,530,370,435,226,5,HLW
P8,20L(软),3534,1255,530,306,495,178,2,LHW
P3,4L*4,3840,1255,530,318,380,265,2,LHW
P6,8L*2,4158,1255,530,370,435,226,5,HLW
P8,20L(软),4528,1255,530,306,495,178,2,LHW
P6,8L*2,4834,1255,530,370,435,226,5,HLW
P2,1.8L*6,5204,1255,530,320,347,238,5,HLW
P6,8L*2,5524,1255,530,370,435,226,5,HLW
P8,20L(软),5894,1255,530,306,495,178,2,LHW
P6,8L*2,6200,1255,530,370,435,226,5,HLW
P8,20L(软),6570,1255,530,306,495,178,2,LHW
P6,8L*2,6876,1255,530,370,435,226,5,HLW
P6,8L*2,7246,1255,530,370,435,226,5,HLW
P6,8L*2,7616,1255,530,370,435,226,5,HLW
P7,10L*2,7986,1255,530,430,438,225,5,HLW
P7,10L*2,8416,1255,530,438,430,225,2,LHW
P7,10L*2,8854,1255,530,438,430,225,2,LHW
P7,10L*2,9292,1255,530,438,430,225,2,LHW
P7,10L*2,9730,1255,530,438,430,225,2,LHW
P6,8L*2,10168,1255,530,435,370,226,2,LHW
P8,20L(软),10603,1255,530,495,306,178,5,HLW
P8,20L(软),11098,1255,530,495,306,178,5,HLW
P6,8L*2,11593,1255,530,370,435,226,5,HLW
P2,1.8L*6,0,1750,530,320,347,238,5,HLW
P2,1.8L*6,320,1750,530,320,347,238,5,HLW
P2,1.8L*6,640,1750,530,320,347,238,5,HLW
P2,1.8L*6,960,1750,530,320,347,238,5,HLW
P2,1.8L*6,1280,1750,530,320,347,238,5,HLW
P8,20L(软),1600,1750,530,306,495,178,2,LHW
P2,1.8L*6,1906,1750,530,320,347,238,5,HLW
P8,20L(软),2226,1750,530,306,495,178,2,LHW
P2,1.8L*6,2532,1750,530,320,347,238,5,HLW
P8,20L(软),2852,1750,530,306,495,178,2,LHW
P2,1.8L*6,3158,1750,530,320,347,238,5,HLW
P8,20L(软),3478,1750,530,306,495,178,2,LHW
P6,8L*2,3784,1750,530,370,435,226,5,HLW
P8,20L(软),4154,1750,530,306,495,178,2,LHW
P2,1.8L*6,4460,1750,530,320,347,238,5,HLW
P6,8L*2,4780,1750,530,370,435,226,5,HLW
P8,20L(软),5150,1750,530,306,495,178,2,LHW
P6,8L*2,5456,1750,530,370,435,226,5,HLW
P6,8L*2,5826,1750,530,370,435,226,5,HLW
P8,20L(软),6196,1750,530,306,495,178,2,LHW
P6,8L*2,6502,1750,530,370,435,226,5,HLW
P6,8L*2,6872,1750,530,370,435,226,5,HLW
P8,20L(软),7242,1750,530,306,495,178,2,LHW
P6,8L*2,7548,1750,530,370,435,226,5,HLW
P6,8L*2,7918,1750,530,370,435,226,5,HLW
P6,8L*2,8288,1750,530,370,435,226,5,HLW
P8,20L(软),8658,1750,530,306,495,178,2,LHW
P6,8L*2,8964,1750,530,370,435,226,5,HLW
P6,8L*2,9334,1750,530,435,370,226,2,LHW
P8,20L(软),9769,1750,530,495,306,178,5,HLW
P8,20L(软),10264,1750,530,495,306,178,5,HLW
P8,20L(软),10759,1750,530,495,306,178,5,HLW
P8,20L(软),11254,1750,530,495,306,178,5,HLW
P2,1.8L*6,0,0,795,320,347,238,5,HLW
P2,1.8L*6,320,0,795,320,347,238,5,HLW
P2,1.8L*6,640,0,795,320,347,238,5,HLW
P2,1.8L*6,960,0,795,320,347,238,5,HLW
P2,1.8L*6,1280,0,795,320,347,238,5,HLW
P2,1.8L*6,1600,0,795,320,347,238,5,HLW
P2,1.8L*6,1920,0,795,320,347,238,5,HLW
P2,1.8L*6,2240,0,795,320,347,238,5,HLW
P2,1.8L*6,2560,0,795,320,347,238,5,HLW
P2,1.8L*6,2880,0,795,320,347,238,5,HLW
P2,1.8L*6,3200,0,795,320,347,238,5,HLW
P8,20L(软),3520,0,795,306,495,178,2,LHW
P8,20L(软),3826,0,795,306,495,178,2,LHW
P2,1.8L*6,4132,0,795,320,347,238,5,HLW
P8,20L(软),4452,0,795,306,495,178,2,LHW
P8,20L(软),4758,0,795,306,495,178,2,LHW
P8,20L(软),5064,0,795,306,495,178,2,LHW
P8,20L(软),5370,0,795,306,495,178,2,LHW
P8,20L(软),5676,0,795,306,495,178,2,LHW
P8,20L(软),5982,0,795,306,495,178,2,LHW
P8,20L(软),6288,0,795,306,495,178,2,LHW
P8,20L(软),6594,0,795,306,495,178,2,LHW
P5,5L*4(常规品),0,0,1033,323,385,322,2,LHW
P5,5L*4(常规品),323,0,1033,323,385,322,2,LHW
P5,5L*4(常规品),646,0,1033,323,385,322,2,LHW
