type_id,product_name,x,y,z,length,width,height,orientation_id,rotation
P6,8L*2,452,990,0,226,370,435,4,WHL
P6,8L*2,678,990,0,226,370,435,4,WHL
P5,5L*4(常规品),904,990,0,323,322,385,1,LWH
P5,5L*4(常规品),1227,990,0,323,322,385,1,LWH
P8,20L(软),1550,990,0,178,495,306,4,WHL
P5,5L*4(常规品),1728,990,0,323,322,385,1,LWH
P5,5L*4(常规品),2051,990,0,323,322,385,1,LWH
P6,8L*2,2374,990,0,226,370,435,4,WHL
P5,5L*4(常规品),2600,990,0,323,385,322,2,LHW
P4,5L*4(异形瓶),2923,990,0,345,395,345,2,LHW
P4,5L*4(异形瓶),3268,990,0,395,345,345,3,HLW
P4,5L*4(异形瓶),3663,990,0,395,345,345,3,HLW
P4,5L*4(异形瓶),4058,990,0,395,345,345,3,HLW
P4,5L*4(异形瓶),4453,990,0,395,345,345,3,HLW
P7,10L*2,4848,990,0,438,430,225,2,LHW
P7,10L*2,5286,990,0,438,430,225,2,LHW
P7,10L*2,5724,990,0,438,430,225,2,LHW
P7,10L*2,6162,990,0,438,430,225,2,LHW
P8,20L(软),6600,990,0,178,495,306,4,WHL
P6,8L*2,0,1485,0,226,370,435,4,WHL
P8,20L(软),226,1485,0,178,495,306,4,WHL
P6,8L*2,404,1485,0,226,370,435,4,WHL
P8,20L(软),630,1485,0,178,495,306,4,WHL
P6,8L*2,808,1485,0,226,370,435,4,WHL
P5,5L*4(常规品),1034,1485,0,323,322,385,1,LWH
P8,20L(软),1357,1485,0,178,495,306,4,WHL
P5,5L*4(常规品),1535,1485,0,323,322,385,1,LWH
P6,8L*2,1858,1485,0,226,370,435,4,WHL
P5,5L*4(常规品),2084,1485,0,323,322,385,1,LWH
P5,5L*4(常规品),2407,1485,0,323,385,322,2,LHW
P4,5L*4(异形瓶),2730,1485,0,345,395,345,2,LHW
P5,5L*4(常规品),3075,1485,0,323,385,322,2,LHW
P4,5L*4(异形瓶),3398,1485,0,395,345,345,3,HLW
P4,5L*4(异形瓶),3793,1485,0,395,345,345,3,HLW
P4,5L*4(异形瓶),4188,1485,0,395,345,345,3,HLW
P7,10L*2,4583,1485,0,438,430,225,2,LHW
P7,10L*2,5021,1485,0,438,430,225,2,LHW
P7,10L*2,5459,1485,0,438,430,225,2,LHW
P7,10L*2,5897,1485,0,438,430,225,2,LHW
P7,10L*2,6335,1485,0,438,430,225,2,LHW
P8,20L(软),0,1980,0,178,495,306,4,WHL
P6,8L*2,178,1980,0,226,370,435,4,WHL
P8,20L(软),404,1980,0,178,495,306,4,WHL
P6,8L*2,582,1980,0,226,370,435,4,WHL
P8,20L(软),808,1980,0,178,495,306,4,WHL
P6,8L*2,986,1980,0,226,370,435,4,WHL
P8,20L(软),1212,1980,0,178,495,306,4,WHL
P6,8L*2,1390,1980,0,226,370,435,4,WHL
P5,5L*4(常规品),1616,1980,0,323,322,385,1,LWH
P5,5L*4(常规品),1939,1980,0,323,322,385,1,LWH
P5,5L*4(常规品),2262,1980,0,323,322,385,1,LWH
P3,4L*4,2585,1980,0,265,318,380,3,WLH
P4,5L*4(异形瓶),2850,1980,0,345,395,345,2,LHW
P5,5L*4(常规品),3195,1980,0,323,385,322,2,LHW
P4,5L*4(异形瓶),3518,1980,0,395,345,345,3,HLW
P4,5L*4(异形瓶),3913,1980,0,395,345,345,3,HLW
P4,5L*4(异形瓶),4308,1980,0,395,345,345,3,HLW
P7,10L*2,4703,1980,0,438,430,225,2,LHW
P7,10L*2,5141,1980,0,438,430,225,2,LHW
P7,10L*2,5579,1980,0,438,430,225,2,LHW
P7,10L*2,6017,1980,0,438,430,225,2,LHW
P8,20L(软),6455,1980,0,306,495,178,2,LHW
P6,8L*2,0,0,438,226,370,435,4,WHL
P8,20L(软),226,0,438,178,495,306,4,WHL
P6,8L*2,404,0,438,226,370,435,4,WHL
P3,4L*4,630,0,438,265,318,380,3,WLH
P8,20L(软),895,0,438,178,495,306,4,WHL
P6,8L*2,1073,0,438,226,370,435,4,WHL
P3,4L*4,1299,0,438,265,318,380,3,WLH
P8,20L(软),1564,0,438,178,495,306,4,WHL
P5,5L*4(常规品),1742,0,438,323,322,385,1,LWH
P1,3.68L*4,2065,0,438,301,347,301,2,LHW
P5,5L*4(常规品),2366,0,438,323,322,385,1,LWH
P1,3.68L*4,2689,0,438,301,347,301,2,LHW
P5,5L*4(常规品),2990,0,438,323,385,322,2,LHW
P4,5L*4(异形瓶),3313,0,438,395,345,345,3,HLW
P4,5L*4(异形瓶),3708,0,438,395,345,345,3,HLW
P4,5L*4(异形瓶),4103,0,438,395,345,345,3,HLW
P4,5L*4(异形瓶),4498,0,438,395,345,345,3,HLW
P7,10L*2,4893,0,438,438,430,225,2,LHW
P7,10L*2,5331,0,438,438,430,225,2,LHW
P7,10L*2,5769,0,438,438,430,225,2,LHW
P7,10L*2,6207,0,438,438,430,225,2,LHW
P6,8L*2,0,495,438,226,370,435,4,WHL
P8,20L(软),226,495,438,178,495,306,4,WHL
P3,4L*4,404,495,438,265,318,380,3,WLH
P6,8L*2,669,495,438,226,370,435,4,WHL
P3,4L*4,895,495,438,265,318,380,3,WLH
P8,20L(软),1160,495,438,178,495,306,4,WHL
P1,3.68L*4,1338,495,438,301,301,347,1,LWH
P6,8L*2,1639,495,438,226,370,435,4,WHL
P3,4L*4,1865,495,438,265,318,380,3,WLH
P5,5L*4(常规品),2130,495,438,323,322,385,1,LWH
P1,3.68L*4,2453,495,438,301,347,301,2,LHW
P5,5L*4(常规品),2754,495,438,323,385,322,2,LHW
P5,5L*4(常规品),3077,495,438,323,385,322,2,LHW
P3,4L*4,3400,495,438,318,380,265,2,LHW
P4,5L*4(异形瓶),3718,495,438,395,345,345,3,HLW
P4,5L*4(异形瓶),4113,495,438,395,345,345,3,HLW
P4,5L*4(异形瓶),4508,495,438,395,345,345,3,HLW
P8,20L(软),4903,495,438,495,306,178,5,HLW
P7,10L*2,5398,495,438,438,430,225,2,LHW
P7,10L*2,5836,495,438,438,430,225,2,LHW
P7,10L*2,6274,495,438,438,430,225,2,LHW
P6,8L*2,0,990,438,226,370,435,4,WHL
P8,20L(软),226,990,438,178,495,306,4,WHL
P2,1.8L*6,404,990,438,238,320,347,4,WHL
P6,8L*2,642,990,438,226,370,435,4,WHL
P3,4L*4,868,990,438,265,318,380,3,WLH
P1,3.68L*4,1133,990,438,301,301,347,1,LWH
P8,20L(软),1434,990,438,178,495,306,4,WHL
P1,3.68L*4,1612,990,438,301,301,347,1,LWH
P3,4L*4,1913,990,438,265,318,380,3,WLH
P5,5L*4(常规品),2178,990,438,323,322,385,1,LWH
P1,3.68L*4,2501,990,438,301,347,301,2,LHW
P5,5L*4(常规品),2802,990,438,323,385,322,2,LHW
P2,1.8L*6,3125,990,438,320,347,238,5,HLW
P5,5L*4(常规品),3445,990,438,323,385,322,2,LHW
P4,5L*4(异形瓶),3768,990,438,395,345,345,3,HLW
P4,5L*4(异形瓶),4163,990,438,395,345,345,3,HLW
P4,5L*4(异形瓶),4558,990,438,395,345,345,3,HLW
P8,20L(软),4953,990,438,495,306,178,5,HLW
P7,10L*2,5448,990,438,438,430,225,2,LHW
P7,10L*2,5886,990,438,438,430,225,2,LHW
P7,10L*2,6324,990,438,438,430,225,2,LHW
P6,8L*2,0,1485,438,226,370,435,4,WHL
P2,1.8L*6,226,1485,438,238,320,347,4,WHL
P6,8L*2,464,1485,438,226,370,435,4,WHL
P3,4L*4,690,1485,438,265,318,380,3,WLH
P8,20L(软),955,1485,438,178,495,306,4,WHL
P2,1.8L*6,1133,1485,438,238,320,347,4,WHL
P1,3.68L*4,1371,1485,438,301,301,347,1,LWH
P6,8L*2,1672,1485,438,226,370,435,4,WHL
P3,4L*4,1898,1485,438,265,318,380,3,WLH
P1,3.68L*4,2163,1485,438,301,347,301,2,LHW
P5,5L*4(常规品),2464,1485,438,323,385,322,2,LHW
P1,3.68L*4,2787,1485,438,301,347,301,2,LHW
P5,5L*4(常规品),3088,1485,438,323,385,322,2,LHW
P3,4L*4,3411,1485,438,318,380,265,2,LHW
P4,5L*4(异形瓶),3729,1485,438,395,345,345,3,HLW
P8,20L(软),4124,1485,438,306,495,178,2,LHW
P4,5L*4(异形瓶),4430,1485,438,395,345,345,3,HLW
P8,20L(软),4825,1485,438,495,306,178,5,HLW
P7,10L*2,5320,1485,438,438,430,225,2,LHW
P7,10L*2,5758,1485,438,438,430,225,2,LHW
P7,10L*2,6196,1485,438,438,430,225,2,LHW
P2,1.8L*6,0,1980,438,238,320,347,4,WHL
P6,8L*2,238,1980,438,226,370,435,4,WHL
P2,1.8L*6,464,1980,438,238,320,347,4,WHL
P6,8L*2,702,1980,438,226,370,435,4,WHL
P3,4L*4,928,1980,438,265,318,380,3,WLH
P8,20L(软),1193,1980,438,178,495,306,4,WHL
P2,1.8L*6,1371,1980,438,238,320,347,4,WHL
P1,3.68L*4,1609,1980,438,301,301,347,1,LWH
P3,4L*4,1910,1980,438,265,318,380,3,WLH
P5,5L*4(常规品),2175,1980,438,323,322,385,1,LWH
P1,3.68L*4,2498,1980,438,301,347,301,2,LHW
P5,5L*4(常规品),2799,1980,438,323,385,322,2,LHW
P5,5L*4(常规品),3122,1980,438,323,385,322,2,LHW
P3,4L*4,3445,1980,438,318,380,265,2,LHW
P4,5L*4(异形瓶),3763,1980,438,395,345,345,3,HLW
P4,5L*4(异形瓶),4158,1980,438,395,345,345,3,HLW
P4,5L*4(异形瓶),4553,1980,438,395,345,345,3,HLW
P8,20L(软),4948,1980,438,495,306,178,5,HLW
P7,10L*2,5443,1980,438,438,430,225,2,LHW
P7,10L*2,5881,1980,438,438,430,225,2,LHW
P7,10L*2,6319,1980,438,438,430,225,2,LHW
P6,8L*2,0,0,876,226,370,435,4,WHL
P2,1.8L*6,226,0,876,238,320,347,4,WHL
P6,8L*2,464,0,876,226,370,435,4,WHL
P8,20L(软),690,0,876,178,495,306,4,WHL
P2,1.8L*6,868,0,876,238,320,347,4,WHL
P6,8L*2,1106,0,876,226,370,435,4,WHL
P1,3.68L*4,1332,0,876,301,301,347,1,LWH
P3,4L*4,1633,0,876,265,318,380,3,WLH
P1,3.68L*4,1898,0,876,301,347,301,2,LHW
P5,5L*4(常规品),2199,0,876,323,322,385,1,LWH
P1,3.68L*4,2522,0,876,301,347,301,2,LHW
P5,5L*4(常规品),2823,0,876,323,385,322,2,LHW
P3,4L*4,3146,0,876,318,380,265,2,LHW
P5,5L*4(常规品),3464,0,876,323,385,322,2,LHW
P4,5L*4(异形瓶),3787,0,876,395,345,345,3,HLW
P4,5L*4(异形瓶),4182,0,876,395,345,345,3,HLW
P8,20L(软),4577,0,876,495,306,178,5,HLW
P8,20L(软),5072,0,876,495,306,178,5,HLW
P7,10L*2,5567,0,876,438,430,225,2,LHW
P7,10L*2,6005,0,876,438,430,225,2,LHW
P8,20L(软),6443,0,876,306,495,178,2,LHW
P2,1.8L*6,0,495,876,238,320,347,4,WHL
P6,8L*2,238,495,876,226,370,435,4,WHL
P2,1.8L*6,464,495,876,238,320,347,4,WHL
P6,8L*2,702,495,876,226,370,435,4,WHL
P3,4L*4,928,495,876,265,318,380,3,WLH
P2,1.8L*6,1193,495,876,238,320,347,4,WHL
P1,3.68L*4,1431,495,876,301,301,347,1,LWH
P6,8L*2,1732,495,876,226,370,435,4,WHL
P3,4L*4,1958,495,876,265,318,380,3,WLH
P1,3.68L*4,2223,495,876,301,347,301,2,LHW
P5,5L*4(常规品),2524,495,876,323,385,322,2,LHW
P1,3.68L*4,2847,495,876,301,347,301,2,LHW
P5,5L*4(常规品),3148,495,876,323,385,322,2,LHW
P3,4L*4,3471,495,876,318,380,265,2,LHW
P4,5L*4(异形瓶),3789,495,876,395,345,345,3,HLW
P4,5L*4(异形瓶),4184,495,876,395,345,345,3,HLW
P4,5L*4(异形瓶),4579,495,876,395,345,345,3,HLW
P8,20L(软),4974,495,876,495,306,178,5,HLW
P7,10L*2,5469,495,876,438,430,225,2,LHW
P7,10L*2,5907,495,876,438,430,225,2,LHW
P7,10L*2,6345,495,876,438,430,225,2,LHW
P2,1.8L*6,0,990,876,238,320,347,4,WHL
P6,8L*2,238,990,876,226,370,435,4,WHL
P8,20L(软),464,990,876,178,495,306,4,WHL
P2,1.8L*6,642,990,876,238,320,347,4,WHL
P6,8L*2,880,990,876,226,370,435,4,WHL
P3,4L*4,1106,990,876,265,318,380,3,WLH
P8,20L(软),1371,990,876,178,495,306,4,WHL
P1,3.68L*4,1549,990,876,301,301,347,1,LWH
P2,1.8L*6,1850,990,876,238,347,320,3,WLH
P3,4L*4,2088,990,876,265,318,380,3,WLH
P5,5L*4(常规品),2353,990,876,323,322,385,1,LWH
P1,3.68L*4,2676,990,876,301,347,301,2,LHW
P5,5L*4(常规品),2977,990,876,323,385,322,2,LHW
P5,5L*4(常规品),3300,990,876,323,385,322,2,LHW
P4,5L*4(异形瓶),3623,990,876,395,345,345,3,HLW
P4,5L*4(异形瓶),4018,990,876,395,345,345,3,HLW
P4,5L*4(异形瓶),4413,990,876,395,345,345,3,HLW
P8,20L(软),4808,990,876,495,306,178,5,HLW
P7,10L*2,5303,990,876,438,430,225,2,LHW
P7,10L*2,5741,990,876,438,430,225,2,LHW
P7,10L*2,6179,990,876,438,430,225,2,LHW
P8,20L(软),6617,990,876,178,495,306,4,WHL
P6,8L*2,0,1485,876,226,370,435,4,WHL
P2,1.8L*6,226,1485,876,238,320,347,4,WHL
P6,8L*2,464,1485,876,226,370,435,4,WHL
P3,4L*4,690,1485,876,265,318,380,3,WLH
P2,1.8L*6,955,1485,876,238,320,347,4,WHL
P6,8L*2,1193,1485,876,226,370,435,4,WHL
P1,3.68L*4,1419,1485,876,301,301,347,1,LWH
P3,4L*4,1720,1485,876,265,318,380,3,WLH
P1,3.68L*4,1985,1485,876,301,347,301,2,LHW
P5,5L*4(常规品),2286,1485,876,323,322,385,1,LWH
P1,3.68L*4,2609,1485,876,301,347,301,2,LHW
P5,5L*4(常规品),2910,1485,876,323,385,322,2,LHW
P3,4L*4,3233,1485,876,318,380,265,2,LHW
P5,5L*4(常规品),3551,1485,876,323,385,322,2,LHW
P4,5L*4(异形瓶),3874,1485,876,395,345,345,3,HLW
P4,5L*4(异形瓶),4269,1485,876,395,345,345,3,HLW
P8,20L(软),4664,1485,876,495,306,178,5,HLW
P8,20L(软),5159,1485,876,495,306,178,5,HLW
P7,10L*2,5654,1485,876,438,430,225,2,LHW
P7,10L*2,6092,1485,876,438,430,225,2,LHW
P3,4L*4,6530,1485,876,265,380,318,4,WHL
P2,1.8L*6,0,1980,876,238,320,347,4,WHL
P6,8L*2,238,1980,876,226,370,435,4,WHL
P2,1.8L*6,464,1980,876,238,320,347,4,WHL
P6,8L*2,702,1980,876,226,370,435,4,WHL
P8,20L(软),928,1980,876,178,495,306,4,WHL
P2,1.8L*6,1106,1980,876,238,320,347,4,WHL
P1,3.68L*4,1344,1980,876,301,301,347,1,LWH
P6,8L*2,1645,1980,876,226,370,435,4,WHL
P3,4L*4,1871,1980,876,265,318,380,3,WLH
P1,3.68L*4,2136,1980,876,301,347,301,2,LHW
P5,5L*4(常规品),2437,1980,876,323,385,322,2,LHW
P1,3.68L*4,2760,1980,876,301,347,301,2,LHW
P5,5L*4(常规品),3061,1980,876,323,385,322,2,LHW
P3,4L*4,3384,1980,876,318,380,265,2,LHW
P4,5L*4(异形瓶),3702,1980,876,395,345,345,3,HLW
P4,5L*4(异形瓶),4097,1980,876,395,345,345,3,HLW
P4,5L*4(异形瓶),4492,1980,876,395,345,345,3,HLW
P8,20L(软),4887,1980,876,495,306,178,5,HLW
P7,10L*2,5382,1980,876,438,430,225,2,LHW
P7,10L*2,5820,1980,876,438,430,225,2,LHW
P7,10L*2,6258,1980,876,438,430,225,2,LHW
P2,1.8L*6,0,0,1314,238,320,347,4,WHL
P6,8L*2,238,0,1314,226,370,435,4,WHL
P8,20L(软),464,0,1314,178,495,306,4,WHL
P2,1.8L*6,642,0,1314,238,320,347,4,WHL
P6,8L*2,880,0,1314,226,370,435,4,WHL
P3,4L*4,1106,0,1314,265,318,380,3,WLH
P8,20L(软),1371,0,1314,178,495,306,4,WHL
P1,3.68L*4,1549,0,1314,301,301,347,1,LWH
P2,1.8L*6,1850,0,1314,238,347,320,3,WLH
P3,4L*4,2088,0,1314,265,318,380,3,WLH
P5,5L*4(常规品),2353,0,1314,323,322,385,1,LWH
P1,3.68L*4,2676,0,1314,301,347,301,2,LHW
P5,5L*4(常规品),2977,0,1314,323,385,322,2,LHW
P5,5L*4(常规品),3300,0,1314,323,385,322,2,LHW
P4,5L*4(异形瓶),3623,0,1314,395,345,345,3,HLW
P4,5L*4(异形瓶),4018,0,1314,395,345,345,3,HLW
P4,5L*4(异形瓶),4413,0,1314,395,345,345,3,HLW
P8,20L(软),4808,0,1314,495,306,178,5,HLW
P7,10L*2,5303,0,1314,438,430,225,2,LHW
P7,10L*2,5741,0,1314,438,430,225,2,LHW
P7,10L*2,6179,0,1314,438,430,225,2,LHW
P8,20L(软),6617,0,1314,178,495,306,4,WHL
P6,8L*2,0,495,1314,226,370,435,4,WHL
P2,1.8L*6,226,495,1314,238,320,347,4,WHL
P6,8L*2,464,495,1314,226,370,435,4,WHL
P3,4L*4,690,495,1314,265,318,380,3,WLH
P2,1.8L*6,955,495,1314,238,320,347,4,WHL
P6,8L*2,1193,495,1314,226,370,435,4,WHL
P1,3.68L*4,1419,495,1314,301,301,347,1,LWH
P3,4L*4,1720,495,1314,265,318,380,3,WLH
P1,3.68L*4,1985,495,1314,301,347,301,2,LHW
P5,5L*4(常规品),2286,495,1314,323,322,385,1,LWH
P1,3.68L*4,2609,495,1314,301,347,301,2,LHW
P5,5L*4(常规品),2910,495,1314,323,385,322,2,LHW
P3,4L*4,3233,495,1314,318,380,265,2,LHW
P5,5L*4(常规品),3551,495,1314,323,385,322,2,LHW
P4,5L*4(异形瓶),3874,495,1314,395,345,345,3,HLW
P4,5L*4(异形瓶),4269,495,1314,395,345,345,3,HLW
P8,20L(软),4664,495,1314,495,306,178,5,HLW
P8,20L(软),5159,495,1314,495,306,178,5,HLW
P7,10L*2,5654,495,1314,438,430,225,2,LHW
P7,10L*2,6092,495,1314,438,430,225,2,LHW
P3,4L*4,6530,495,1314,265,380,318,4,WHL
P2,1.8L*6,0,990,1314,238,320,347,4,WHL
P6,8L*2,238,990,1314,226,370,435,4,WHL
P2,1.8L*6,464,990,1314,238,320,347,4,WHL
P6,8L*2,702,990,1314,226,370,435,4,WHL
P8,20L(软),928,990,1314,178,495,306,4,WHL
P2,1.8L*6,1106,990,1314,238,320,347,4,WHL
P1,3.68L*4,1344,990,1314,301,301,347,1,LWH
P6,8L*2,1645,990,1314,226,370,435,4,WHL
P3,4L*4,1871,990,1314,265,318,380,3,WLH
P1,3.68L*4,2136,990,1314,301,347,301,2,LHW
P5,5L*4(常规品),2437,990,1314,323,385,322,2,LHW
P1,3.68L*4,2760,990,1314,301,347,301,2,LHW
P5,5L*4(常规品),3061,990,1314,323,385,322,2,LHW
P3,4L*4,3384,990,1314,318,380,265,2,LHW
P4,5L*4(异形瓶),3702,990,1314,395,345,345,3,HLW
P4,5L*4(异形瓶),4097,990,1314,395,345,345,3,HLW
P4,5L*4(异形瓶),4492,990,1314,395,345,345,3,HLW
P8,20L(软),4887,990,1314,495,306,178,5,HLW
P7,10L*2,5382,990,1314,438,430,225,2,LHW
P7,10L*2,5820,990,1314,438,430,225,2,LHW
P7,10L*2,6258,990,1314,438,430,225,2,LHW
P2,1.8L*6,0,1485,1314,238,320,347,4,WHL
P6,8L*2,238,1485,1314,226,370,435,4,WHL
P8,20L(软),464,1485,1314,178,495,306,4,WHL
P2,1.8L*6,642,1485,1314,238,320,347,4,WHL
P6,8L*2,880,1485,1314,226,370,435,4,WHL
P3,4L*4,1106,1485,1314,265,318,380,3,WLH
P8,20L(软),1371,1485,1314,178,495,306,4,WHL
P1,3.68L*4,1549,1485,1314,301,301,347,1,LWH
P2,1.8L*6,1850,1485,1314,238,347,320,3,WLH
P3,4L*4,2088,1485,1314,265,318,380,3,WLH
P5,5L*4(常规品),2353,1485,1314,323,322,385,1,LWH
P1,3.68L*4,2676,1485,1314,301,347,301,2,LHW
P5,5L*4(常规品),2977,1485,1314,323,385,322,2,LHW
P5,5L*4(常规品),3300,1485,1314,323,385,322,2,LHW
P4,5L*4(异形瓶),3623,1485,1314,395,345,345,3,HLW
P4,5L*4(异形瓶),4018,1485,1314,395,345,345,3,HLW
P4,5L*4(异形瓶),4413,1485,1314,395,345,345,3,HLW
P8,20L(软),4808,1485,1314,495,306,178,5,HLW
P7,10L*2,5303,1485,1314,438,430,225,2,LHW
P7,10L*2,5741,1485,1314,438,430,225,2,LHW
P7,10L*2,6179,1485,1314,438,430,225,2,LHW
P8,20L(软),6617,1485,1314,178,495,306,4,WHL
P6,8L*2,0,1980,1314,226,370,435,4,WHL
P2,1.8L*6,226,1980,1314,238,320,347,4,WHL
P6,8L*2,464,1980,1314,226,370,435,4,WHL
P3,4L*4,690,1980,1314,265,318,380,3,WLH
P2,1.8L*6,955,1980,1314,238,320,347,4,WHL
P6,8L*2,1193,1980,1314,226,370,435,4,WHL
P1,3.68L*4,1419,1980,1314,301,301,347,1,LWH
P3,4L*4,1720,1980,1314,265,318,380,3,WLH
P1,3.68L*4,1985,1980,1314,301,347,301,2,LHW
P5,5L*4(常规品),2286,1980,1314,323,322,385,1,LWH
P1,3.68L*4,2609,1980,1314,301,347,301,2,LHW
P5,5L*4(常规品),2910,1980,1314,323,385,322,2,LHW
P3,4L*4,3233,1980,1314,318,380,265,2,LHW
P5,5L*4(常规品),3551,1980,1314,323,385,322,2,LHW
P4,5L*4(异形瓶),3874,1980,1314,395,345,345,3,HLW
P4,5L*4(异形瓶),4269,1980,1314,395,345,345,3,HLW
P8,20L(软),4664,1980,1314,495,306,178,5,HLW
P8,20L(软),5159,1980,1314,495,306,178,5,HLW
P7,10L*2,5654,1980,1314,438,430,225,2,LHW
P7,10L*2,6092,1980,1314,438,430,225,2,LHW
P3,4L*4,6530,1980,1314,265,380,318,4,WHL
P2,1.8L*6,0,0,1752,238,320,347,4,WHL
P6,8L*2,238,0,1752,226,370,435,4,WHL
P2,1.8L*6,464,0,1752,238,320,347,4,WHL
P6,8L*2,702,0,1752,226,370,435,4,WHL
P8,20L(软),928,0,1752,178,495,306,4,WHL
P2,1.8L*6,1106,0,1752,238,320,347,4,WHL
P1,3.68L*4,1344,0,1752,301,301,347,1,LWH
P6,8L*2,1645,0,1752,226,370,435,4,WHL
P3,4L*4,1871,0,1752,265,318,380,3,WLH
P1,3.68L*4,2136,0,1752,301,347,301,2,LHW
P5,5L*4(常规品),2437,0,1752,323,385,322,2,LHW
P1,3.68L*4,2760,0,1752,301,347,301,2,LHW
P5,5L*4(常规品),3061,0,1752,323,385,322,2,LHW
P3,4L*4,3384,0,1752,318,380,265,2,LHW
P4,5L*4(异形瓶),3702,0,1752,395,345,345,3,HLW
P4,5L*4(异形瓶),4097,0,1752,395,345,345,3,HLW
P4,5L*4(异形瓶),4492,0,1752,395,345,345,3,HLW
P8,20L(软),4887,0,1752,495,306,178,5,HLW
P7,10L*2,5382,0,1752,438,430,225,2,LHW
P7,10L*2,5820,0,1752,438,430,225,2,LHW
P7,10L*2,6258,0,1752,438,430,225,2,LHW
P2,1.8L*6,0,495,1752,238,320,347,4,WHL
P6,8L*2,238,495,1752,226,370,435,4,WHL
P8,20L(软),464,495,1752,178,495,306,4,WHL
P2,1.8L*6,642,495,1752,238,320,347,4,WHL
P6,8L*2,880,495,1752,226,370,435,4,WHL
P3,4L*4,1106,495,1752,265,318,380,3,WLH
P8,20L(软),1371,495,1752,178,495,306,4,WHL
P1,3.68L*4,1549,495,1752,301,301,347,1,LWH
P2,1.8L*6,1850,495,1752,238,347,320,3,WLH
P3,4L*4,2088,495,1752,265,318,380,3,WLH
P5,5L*4(常规品),2353,495,1752,323,322,385,1,LWH
P1,3.68L*4,2676,495,1752,301,347,301,2,LHW
P5,5L*4(常规品),2977,495,1752,323,385,322,2,LHW
P5,5L*4(常规品),3300,495,1752,323,385,322,2,LHW
P4,5L*4(异形瓶),3623,495,1752,395,345,345,3,HLW
P4,5L*4(异形瓶),4018,495,1752,395,345,345,3,HLW
P4,5L*4(异形瓶),4413,495,1752,395,345,345,3,HLW
P8,20L(软),4808,495,1752,495,306,178,5,HLW
P7,10L*2,5303,495,1752,438,430,225,2,LHW
P7,10L*2,5741,495,1752,438,430,225,2,LHW
P7,10L*2,6179,495,1752,438,430,225,2,LHW
P8,20L(软),6617,495,1752,178,495,306,4,WHL
P6,8L*2,0,990,1752,226,370,435,4,WHL
P2,1.8L*6,226,990,1752,238,320,347,4,WHL
P6,8L*2,464,990,1752,226,370,435,4,WHL
P3,4L*4,690,990,1752,265,318,380,3,WLH
P2,1.8L*6,955,990,1752,238,320,347,4,WHL
P6,8L*2,1193,990,1752,226,370,435,4,WHL
P1,3.68L*4,1419,990,1752,301,301,347,1,LWH
P3,4L*4,1720,990,1752,265,318,380,3,WLH
